variant,instance,well,variable,group,status,n_finite_baseline,baseline_distinct,centre,scale
checked,WELL-00003_20170821030114,WELL-00003,P-TPT,normal,kept,180,96,16588517.5,997.0485
checked,WELL-00003_20170821030114,WELL-00003,T-TPT,normal,kept,180,163,110.8816,0.0268
checked,WELL-00003_20170821080300,WELL-00003,P-ANULAR,normal,kept,180,135,17499420.0,2579.724
checked,WELL-00003_20170821080300,WELL-00003,P-JUS-CKGL,normal,no finite baseline value,0,0,,
checked,WELL-00003_20170821080300,WELL-00003,P-MON-CKP,normal,kept,180,112,8099097.25,1654.2109
checked,WELL-00003_20170821080300,WELL-00003,P-PDG,normal,kept,180,150,31253057.5,1486.3065
checked,WELL-00003_20170821080300,WELL-00003,P-TPT,normal,kept,180,108,16589485.0,871.0275
checked,WELL-00003_20170821080300,WELL-00003,T-TPT,normal,kept,180,145,110.8566,0.0111
checked,WELL-00003_20170821130207,WELL-00003,P-ANULAR,normal,kept,180,106,17478365.0,1141.602
checked,WELL-00003_20170821130207,WELL-00003,P-JUS-CKGL,normal,no finite baseline value,0,0,,
checked,WELL-00003_20170821130207,WELL-00003,P-MON-CKP,normal,kept,180,112,8096633.25,1881.79
checked,WELL-00003_20170821130207,WELL-00003,P-PDG,normal,kept,180,161,31246125.0,2787.288
checked,WELL-00003_20170821130207,WELL-00003,P-TPT,normal,kept,180,122,16588975.0,1045.233
checked,WELL-00003_20170821130207,WELL-00003,T-TPT,normal,kept,180,156,110.8673,0.0304
checked,WELL-00003_20170914100000,WELL-00003,P-ANULAR,normal,kept,180,146,18468202.5,1553.0235
checked,WELL-00003_20170914100000,WELL-00003,P-JUS-CKGL,normal,no finite baseline value,0,0,,
checked,WELL-00003_20170914100000,WELL-00003,P-MON-CKP,normal,kept,180,171,8480989.75,5447.443
checked,WELL-00003_20170914100000,WELL-00003,P-PDG,normal,kept,180,164,31786722.5,2249.8455
checked,WELL-00003_20170914100000,WELL-00003,P-TPT,normal,kept,180,133,17027815.0,937.7445
checked,WELL-00003_20170914100000,WELL-00003,T-TPT,normal,kept,180,172,110.4959,0.0367
checked,WELL-00003_20170914150000,WELL-00003,P-ANULAR,normal,kept,180,133,18444465.0,1501.1325
checked,WELL-00003_20170914150000,WELL-00003,P-JUS-CKGL,normal,no finite baseline value,0,0,,
checked,WELL-00003_20170914150000,WELL-00003,P-MON-CKP,normal,kept,180,157,8481329.75,5223.1998
checked,WELL-00003_20170914150000,WELL-00003,P-PDG,normal,kept,180,170,31774780.0,2639.028
checked,WELL-00003_20170914150000,WELL-00003,P-TPT,normal,kept,180,106,17028265.0,1078.5915
checked,WELL-00003_20170914150000,WELL-00003,T-TPT,normal,kept,180,132,110.5404,0.008
checked,WELL-00003_20170914200000,WELL-00003,P-ANULAR,normal,kept,180,136,18399085.0,1323.2205
checked,WELL-00003_20170914200000,WELL-00003,P-JUS-CKGL,normal,no finite baseline value,0,0,,
checked,WELL-00003_20170914200000,WELL-00003,P-MON-CKP,normal,kept,180,159,8480194.0,5193.9185
checked,WELL-00003_20170914200000,WELL-00003,P-PDG,normal,kept,180,147,31765197.5,904.386
checked,WELL-00003_20170914200000,WELL-00003,P-TPT,normal,kept,180,95,17027895.0,1145.3085
checked,WELL-00003_20170914200000,WELL-00003,T-TPT,normal,kept,180,165,110.5205,0.0309
checked,WELL-00003_20170915010000,WELL-00003,P-ANULAR,normal,kept,180,120,18399890.0,863.6145
checked,WELL-00003_20170915010000,WELL-00003,P-JUS-CKGL,normal,no finite baseline value,0,0,,
checked,WELL-00003_20170915010000,WELL-00003,P-MON-CKP,normal,kept,180,157,8483242.75,4941.8764
checked,WELL-00003_20170915010000,WELL-00003,P-PDG,normal,kept,180,162,31758282.5,2524.1265
checked,WELL-00003_20170915010000,WELL-00003,P-TPT,normal,kept,180,132,17027122.5,1104.537
checked,WELL-00003_20170915010000,WELL-00003,T-TPT,normal,kept,180,168,110.424,0.0385
checked,WELL-00003_20170915060000,WELL-00003,P-ANULAR,normal,kept,180,151,18399457.5,2190.5415
checked,WELL-00003_20170915060000,WELL-00003,P-JUS-CKGL,normal,no finite baseline value,0,0,,
checked,WELL-00003_20170915060000,WELL-00003,P-MON-CKP,normal,kept,180,160,8482182.0,4436.6805
checked,WELL-00003_20170915060000,WELL-00003,P-PDG,normal,kept,180,151,31751212.5,1193.493
checked,WELL-00003_20170915060000,WELL-00003,P-TPT,normal,kept,180,121,17027347.5,937.7445
checked,WELL-00003_20170915060000,WELL-00003,T-TPT,normal,kept,180,169,110.4944,0.0363
checked,WELL-00003_20170915110000,WELL-00003,P-ANULAR,normal,kept,180,133,18399905.0,1490.013
checked,WELL-00003_20170915110000,WELL-00003,P-JUS-CKGL,normal,no finite baseline value,0,0,,
checked,WELL-00003_20170915110000,WELL-00003,P-MON-CKP,normal,kept,180,159,8484872.0,4464.4792
checked,WELL-00003_20170915110000,WELL-00003,P-PDG,normal,kept,180,161,31747435.0,1237.971
checked,WELL-00003_20170915110000,WELL-00003,P-TPT,normal,kept,180,111,17028447.5,889.56
checked,WELL-00003_20170915110000,WELL-00003,T-TPT,normal,kept,180,144,110.5432,0.0052
checked,WELL-00003_20170915160000,WELL-00003,P-ANULAR,normal,kept,180,173,18390630.0,11471.6175
checked,WELL-00003_20170915160000,WELL-00003,P-JUS-CKGL,normal,no finite baseline value,0,0,,
checked,WELL-00003_20170915160000,WELL-00003,P-MON-CKP,normal,kept,180,156,8490534.75,4015.6221
checked,WELL-00003_20170915160000,WELL-00003,P-PDG,normal,kept,180,153,31737710.0,652.344
checked,WELL-00003_20170915160000,WELL-00003,P-TPT,normal,kept,180,123,17028095.0,1037.82
checked,WELL-00003_20170915160000,WELL-00003,T-TPT,normal,kept,180,143,110.5381,0.0073
checked,WELL-00003_20170915210000,WELL-00003,P-ANULAR,normal,kept,180,126,18376457.5,1226.8515
checked,WELL-00003_20170915210000,WELL-00003,P-JUS-CKGL,normal,no finite baseline value,0,0,,
checked,WELL-00003_20170915210000,WELL-00003,P-MON-CKP,normal,kept,180,159,8490932.25,5307.3373
checked,WELL-00003_20170915210000,WELL-00003,P-PDG,normal,kept,180,160,31731657.5,1108.2435
checked,WELL-00003_20170915210000,WELL-00003,P-TPT,normal,kept,180,112,17027840.0,989.6355
checked,WELL-00003_20170915210000,WELL-00003,T-TPT,normal,kept,180,147,110.5329,0.0179
checked,WELL-00005_20170331050014,WELL-00005,P-ANULAR,normal,kept,180,74,22770450.0,12720.708
checked,WELL-00005_20170331050014,WELL-00005,P-JUS-CKGL,normal,kept,180,158,13255290.0,8221.017
checked,WELL-00005_20170331050014,WELL-00005,P-MON-CKP,normal,kept,180,153,11517482.5,6230.6265
checked,WELL-00005_20170331050014,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170331050014,WELL-00005,P-TPT,normal,kept,180,90,20794570.0,3721.326
checked,WELL-00005_20170331050014,WELL-00005,T-TPT,normal,kept,180,40,106.3653,0.0034
checked,WELL-00005_20170331100000,WELL-00005,P-ANULAR,normal,kept,180,22,22761870.0,1704.99
checked,WELL-00005_20170331100000,WELL-00005,P-JUS-CKGL,normal,kept,180,143,13272710.0,5796.966
checked,WELL-00005_20170331100000,WELL-00005,P-MON-CKP,normal,kept,180,152,11546820.0,7294.392
checked,WELL-00005_20170331100000,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170331100000,WELL-00005,P-TPT,normal,kept,180,35,20815460.0,2475.942
checked,WELL-00005_20170331100000,WELL-00005,T-TPT,normal,kept,180,42,106.3709,0.005
checked,WELL-00005_20170331150000,WELL-00005,P-ANULAR,normal,kept,180,23,22740040.0,1704.99
checked,WELL-00005_20170331150000,WELL-00005,P-JUS-CKGL,normal,kept,180,146,13254410.0,7279.566
checked,WELL-00005_20170331150000,WELL-00005,P-MON-CKP,normal,kept,180,162,11561935.0,5333.6535
checked,WELL-00005_20170331150000,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170331150000,WELL-00005,P-TPT,normal,kept,180,45,20816505.0,1549.317
checked,WELL-00005_20170331150000,WELL-00005,T-TPT,normal,kept,180,53,106.3698,0.0043
checked,WELL-00005_20170331200112,WELL-00005,P-ANULAR,normal,kept,180,60,22718210.0,1704.99
checked,WELL-00005_20170331200112,WELL-00005,P-JUS-CKGL,normal,kept,180,152,13248742.5,10834.0995
checked,WELL-00005_20170331200112,WELL-00005,P-MON-CKP,normal,kept,180,144,11525382.5,3454.458
checked,WELL-00005_20170331200112,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170331200112,WELL-00005,P-TPT,normal,kept,180,78,20794570.0,3098.634
checked,WELL-00005_20170331200112,WELL-00005,T-TPT,normal,kept,180,46,106.369,0.0045
checked,WELL-00005_20170401010000,WELL-00005,P-ANULAR,normal,kept,180,67,22715910.0,3409.98
checked,WELL-00005_20170401010000,WELL-00005,P-JUS-CKGL,normal,kept,180,158,13255047.5,10782.2085
checked,WELL-00005_20170401010000,WELL-00005,P-MON-CKP,normal,kept,180,150,11519282.5,5948.9325
checked,WELL-00005_20170401010000,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170401010000,WELL-00005,P-TPT,normal,kept,180,89,20794937.5,2553.7785
checked,WELL-00005_20170401010000,WELL-00005,T-TPT,normal,kept,180,63,106.3659,0.0057
checked,WELL-00005_20170401060000,WELL-00005,P-ANULAR,normal,kept,180,48,22695220.0,1704.99
checked,WELL-00005_20170401060000,WELL-00005,P-JUS-CKGL,normal,kept,180,165,13262230.0,11367.8355
checked,WELL-00005_20170401060000,WELL-00005,P-MON-CKP,normal,kept,180,159,11511610.0,5218.752
checked,WELL-00005_20170401060000,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170401060000,WELL-00005,P-TPT,normal,kept,180,38,20791640.0,2475.942
checked,WELL-00005_20170401060000,WELL-00005,T-TPT,normal,kept,180,91,106.3535,0.0267
checked,WELL-00005_20170401110141,WELL-00005,P-ANULAR,normal,kept,180,18,22694070.0,1704.99
checked,WELL-00005_20170401110141,WELL-00005,P-JUS-CKGL,normal,kept,180,165,13270017.5,17972.8185
checked,WELL-00005_20170401110141,WELL-00005,P-MON-CKP,normal,kept,180,168,11530590.0,9629.487
checked,WELL-00005_20170401110141,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170401110141,WELL-00005,P-TPT,normal,kept,180,96,20812540.0,7427.826
checked,WELL-00005_20170401110141,WELL-00005,T-TPT,normal,kept,180,93,106.3653,0.0067
checked,WELL-00005_20170401160000,WELL-00005,P-ANULAR,normal,kept,180,22,22695220.0,1423.296
checked,WELL-00005_20170401160000,WELL-00005,P-JUS-CKGL,normal,kept,180,170,13253137.5,18017.2965
checked,WELL-00005_20170401160000,WELL-00005,P-MON-CKP,normal,kept,180,166,11491877.5,5926.6935
checked,WELL-00005_20170401160000,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170401160000,WELL-00005,P-TPT,normal,kept,180,47,20771590.0,311.346
checked,WELL-00005_20170401160000,WELL-00005,T-TPT,normal,kept,180,91,106.3743,0.015
checked,WELL-00005_20170401210156,WELL-00005,P-ANULAR,normal,kept,180,41,22694267.5,1412.1765
checked,WELL-00005_20170401210156,WELL-00005,P-JUS-CKGL,normal,kept,180,171,13254137.5,15092.868
checked,WELL-00005_20170401210156,WELL-00005,P-MON-CKP,normal,kept,180,166,11487785.0,6764.3625
checked,WELL-00005_20170401210156,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170401210156,WELL-00005,P-TPT,normal,kept,180,51,20768397.5,2123.8245
checked,WELL-00005_20170401210156,WELL-00005,T-TPT,normal,kept,180,123,106.3669,0.0572
checked,WELL-00005_20170402020029,WELL-00005,P-ANULAR,normal,kept,180,78,22674540.0,6819.96
checked,WELL-00005_20170402020029,WELL-00005,P-JUS-CKGL,normal,kept,180,162,13261170.0,14914.956
checked,WELL-00005_20170402020029,WELL-00005,P-MON-CKP,normal,kept,180,163,11492310.0,5170.5675
checked,WELL-00005_20170402020029,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170402020029,WELL-00005,P-TPT,normal,kept,180,64,20771590.0,1245.384
checked,WELL-00005_20170402020029,WELL-00005,T-TPT,normal,kept,180,114,106.3788,0.0236
checked,WELL-00005_20170402070043,WELL-00005,P-ANULAR,normal,kept,180,27,22671090.0,1704.99
checked,WELL-00005_20170402070043,WELL-00005,P-JUS-CKGL,normal,kept,180,171,13267137.5,12042.4185
checked,WELL-00005_20170402070043,WELL-00005,P-MON-CKP,normal,kept,180,154,11502995.0,6063.834
checked,WELL-00005_20170402070043,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170402070043,WELL-00005,P-TPT,normal,kept,180,36,20788825.0,1401.057
checked,WELL-00005_20170402070043,WELL-00005,T-TPT,normal,kept,180,110,106.3302,0.0339
checked,WELL-00005_20170402120029,WELL-00005,P-ANULAR,normal,kept,180,29,22672240.0,1304.688
checked,WELL-00005_20170402120029,WELL-00005,P-JUS-CKGL,normal,kept,180,168,13260440.0,12894.9135
checked,WELL-00005_20170402120029,WELL-00005,P-MON-CKP,normal,kept,180,161,11510192.5,6742.1235
checked,WELL-00005_20170402120029,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170402120029,WELL-00005,P-TPT,normal,kept,180,45,20792060.0,2787.288
checked,WELL-00005_20170402120029,WELL-00005,T-TPT,normal,kept,180,96,106.3653,0.0085
checked,WELL-00005_20170402170043,WELL-00005,P-ANULAR,normal,kept,180,71,22662665.0,15337.497
checked,WELL-00005_20170402170043,WELL-00005,P-JUS-CKGL,normal,kept,180,164,13243350.0,12268.515
checked,WELL-00005_20170402170043,WELL-00005,P-MON-CKP,normal,kept,180,162,11532047.5,4885.167
checked,WELL-00005_20170402170043,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170402170043,WELL-00005,P-TPT,normal,kept,180,61,20811910.0,1541.904
checked,WELL-00005_20170402170043,WELL-00005,T-TPT,normal,kept,180,120,106.3168,0.0551
checked,WELL-00005_20170402220127,WELL-00005,P-ANULAR,normal,kept,180,27,22649910.0,1475.187
checked,WELL-00005_20170402220127,WELL-00005,P-JUS-CKGL,normal,kept,180,153,13253590.0,7724.346
checked,WELL-00005_20170402220127,WELL-00005,P-MON-CKP,normal,kept,180,145,11503145.0,4440.387
checked,WELL-00005_20170402220127,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170402220127,WELL-00005,P-TPT,normal,kept,180,51,20792375.0,3254.307
checked,WELL-00005_20170402220127,WELL-00005,T-TPT,normal,kept,180,78,106.3653,0.0042
checked,WELL-00005_20170403030000,WELL-00005,P-ANULAR,normal,kept,180,88,22647780.0,3899.238
checked,WELL-00005_20170403030000,WELL-00005,P-JUS-CKGL,normal,kept,180,155,13253832.5,7409.2935
checked,WELL-00005_20170403030000,WELL-00005,P-MON-CKP,normal,kept,180,139,11506310.0,3035.6235
checked,WELL-00005_20170403030000,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170403030000,WELL-00005,P-TPT,normal,kept,180,52,20794150.0,1237.971
checked,WELL-00005_20170403030000,WELL-00005,T-TPT,normal,kept,180,78,106.3642,0.005
checked,WELL-00005_20170403080000,WELL-00005,P-ANULAR,normal,kept,180,22,22625395.0,1312.101
checked,WELL-00005_20170403080000,WELL-00005,P-JUS-CKGL,normal,kept,180,155,13254077.5,6782.895
checked,WELL-00005_20170403080000,WELL-00005,P-MON-CKP,normal,kept,180,154,11518487.5,5226.165
checked,WELL-00005_20170403080000,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170403080000,WELL-00005,P-TPT,normal,kept,180,109,20794885.0,7286.979
checked,WELL-00005_20170403080000,WELL-00005,T-TPT,normal,kept,180,92,106.3615,0.0123
checked,WELL-00005_20170403130000,WELL-00005,P-ANULAR,normal,kept,180,62,22626280.0,2097.879
checked,WELL-00005_20170403130000,WELL-00005,P-JUS-CKGL,normal,kept,180,160,13250622.5,5670.945
checked,WELL-00005_20170403130000,WELL-00005,P-MON-CKP,normal,kept,180,156,11543260.0,6178.7355
checked,WELL-00005_20170403130000,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170403130000,WELL-00005,P-TPT,normal,kept,180,51,20812950.0,674.583
checked,WELL-00005_20170403130000,WELL-00005,T-TPT,normal,kept,180,125,106.3162,0.0169
checked,WELL-00005_20170403180000,WELL-00005,P-ANULAR,normal,kept,180,40,22604710.0,1304.688
checked,WELL-00005_20170403180000,WELL-00005,P-JUS-CKGL,normal,kept,180,148,13236320.0,6330.702
checked,WELL-00005_20170403180000,WELL-00005,P-MON-CKP,normal,kept,180,140,11540947.5,3732.4455
checked,WELL-00005_20170403180000,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170403180000,WELL-00005,P-TPT,normal,kept,180,94,20808360.0,3409.98
checked,WELL-00005_20170403180000,WELL-00005,T-TPT,normal,kept,180,144,106.1759,0.0553
checked,WELL-00005_20170403230043,WELL-00005,P-ANULAR,normal,kept,180,20,22606435.0,2157.183
checked,WELL-00005_20170403230043,WELL-00005,P-JUS-CKGL,normal,kept,180,146,13232320.0,5441.142
checked,WELL-00005_20170403230043,WELL-00005,P-MON-CKP,normal,kept,180,140,11500777.5,7527.9015
checked,WELL-00005_20170403230043,WELL-00005,P-PDG,normal,no finite baseline value,0,0,,
checked,WELL-00005_20170403230043,WELL-00005,P-TPT,normal,kept,180,103,20789345.0,8291.4405
checked,WELL-00005_20170403230043,WELL-00005,T-TPT,normal,kept,180,82,106.362,0.0063
checked,WELL-00006_20170206210031,WELL-00006,P-ANULAR,normal,kept,180,88,18373560.0,2461.116
checked,WELL-00006_20170206210031,WELL-00006,P-JUS-CKGL,normal,dropped: zero scale,180,1,-497671.7,0.0
checked,WELL-00006_20170206210031,WELL-00006,P-MON-CKP,normal,kept,180,180,2490828.75,1610.4742
checked,WELL-00006_20170206210031,WELL-00006,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00006_20170206210031,WELL-00006,P-TPT,normal,kept,180,31,18276047.5,3317.3175
checked,WELL-00006_20170206210031,WELL-00006,T-TPT,normal,dropped: zero scale,180,24,118.5515,0.0
checked,WELL-00006_20170207020135,WELL-00006,P-ANULAR,normal,dropped: zero scale,180,1,18353610.0,0.0
checked,WELL-00006_20170207020135,WELL-00006,P-JUS-CKGL,normal,dropped: zero scale,180,1,-497671.7,0.0
checked,WELL-00006_20170207020135,WELL-00006,P-MON-CKP,normal,kept,180,180,2498095.75,1610.4742
checked,WELL-00006_20170207020135,WELL-00006,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00006_20170207020135,WELL-00006,P-TPT,normal,dropped: zero scale,180,1,18273810.0,0.0
checked,WELL-00006_20170207020135,WELL-00006,T-TPT,normal,kept,180,108,118.5703,0.0158
checked,WELL-00006_20170207070124,WELL-00006,P-ANULAR,normal,dropped: zero scale,180,49,18353610.0,0.0
checked,WELL-00006_20170207070124,WELL-00006,P-JUS-CKGL,normal,kept,180,180,-497085.625,201.3
checked,WELL-00006_20170207070124,WELL-00006,P-MON-CKP,normal,kept,180,180,2495728.5,1253.5383
checked,WELL-00006_20170207070124,WELL-00006,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00006_20170207070124,WELL-00006,P-TPT,normal,kept,180,96,18270647.5,4688.7225
checked,WELL-00006_20170207070124,WELL-00006,T-TPT,normal,kept,180,70,118.5914,0.0013
checked,WELL-00006_20170207120228,WELL-00006,P-ANULAR,normal,dropped: zero scale,180,13,18333660.0,0.0
checked,WELL-00006_20170207120228,WELL-00006,P-JUS-CKGL,normal,kept,180,180,-496360.8,100.7797
checked,WELL-00006_20170207120228,WELL-00006,P-MON-CKP,normal,kept,180,180,2490448.5,1005.2028
checked,WELL-00006_20170207120228,WELL-00006,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00006_20170207120228,WELL-00006,P-TPT,normal,kept,180,81,18255665.0,2676.093
checked,WELL-00006_20170207120228,WELL-00006,T-TPT,normal,kept,180,104,118.6367,0.0105
checked,WELL-00006_20170207170042,WELL-00006,P-ANULAR,normal,dropped: zero scale,180,7,18333660.0,0.0
checked,WELL-00006_20170207170042,WELL-00006,P-JUS-CKGL,normal,kept,180,180,-497173.475,201.5224
checked,WELL-00006_20170207170042,WELL-00006,P-MON-CKP,normal,kept,180,180,2485954.25,1005.5734
checked,WELL-00006_20170207170042,WELL-00006,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00006_20170207170042,WELL-00006,P-TPT,normal,dropped: zero scale,180,30,18253860.0,0.0
checked,WELL-00006_20170207170042,WELL-00006,T-TPT,normal,kept,180,130,118.666,0.0287
checked,WELL-00006_20170207220207,WELL-00006,P-ANULAR,normal,dropped: zero scale,180,1,18333660.0,0.0
checked,WELL-00006_20170207220207,WELL-00006,P-JUS-CKGL,normal,kept,180,180,-497257.825,202.3378
checked,WELL-00006_20170207220207,WELL-00006,P-MON-CKP,normal,kept,180,180,2496925.0,3678.3306
checked,WELL-00006_20170207220207,WELL-00006,P-PDG,normal,dropped: zero scale,180,1,0.0,0.0
checked,WELL-00006_20170207220207,WELL-00006,P-TPT,normal,kept,180,121,18244767.5,8087.583
checked,WELL-00006_20170207220207,WELL-00006,T-TPT,normal,kept,180,116,118.6833,0.0253
checked,WELL-00006_20170208030124,WELL-00006,P-ANULAR,normal,dropped: zero scale,180,7,18333660.0,0.0
checked,WELL-00006_20170208030124,WELL-00006,P-JUS-CKGL,normal,kept,180,132,-496350.125,185.5103
