variant,detector,instance,well,folder_label,group,n_windows,n_stream,n_scored,n_refused,n_inf_windows,threshold,first_fault_position,n_pre,n_pre_fired,detected,delay_windows,refusal
checked,clock,WELL-00002_20140122230051,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140123010219,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140123030132,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140123050030,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140123070010,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140124050010,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140124070020,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140124090054,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140124110131,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140124130041,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140124150018,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140124170136,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140124190008,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140124210029,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140124230055,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140125010016,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140125030033,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140125050245,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140125070141,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140125090025,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140125110016,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140125130107,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140125150112,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140125170107,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140125190016,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140125210046,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140125230059,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140126010016,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140126030133,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140126050141,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140126070146,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140126090141,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140126110241,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140126130124,WELL-00002,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140126180030,WELL-00002,1,short,3,0,0,0,0,,1.0,,,,,design: instance has 3 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140301141700,WELL-00002,6,short,3,0,0,0,0,,2.0,,,,,design: instance has 3 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20140325160304,WELL-00002,6,short,3,0,0,0,0,,1.0,,,,,design: instance has 3 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20170617210127,WELL-00002,0,short,3,0,0,0,0,,,,,,,design: instance has 3 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20170620180211,WELL-00002,0,short,3,0,0,0,0,,,,,,,design: instance has 3 window(s); the first 3 are its baseline
checked,clock,WELL-00002_20170620220109,WELL-00002,0,short,3,0,0,0,0,,,,,,,design: instance has 3 window(s); the first 3 are its baseline
checked,clock,WELL-00003_20170728130240,WELL-00003,2,short,3,0,0,0,0,,1.0,,,,,design: instance has 3 window(s); the first 3 are its baseline
checked,clock,WELL-00003_20180206171508,WELL-00003,2,short,2,0,0,0,0,,0.0,,,,,design: instance has 2 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140804190012,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140804210008,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140804230059,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140805010033,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140805030025,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140805050008,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140805070029,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140805090050,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140805110107,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140805130016,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140805150150,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140805170137,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140805190046,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140805210116,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140805230050,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140806010107,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140806030012,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140806050141,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140806070215,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140806090103,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140806110038,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140806130050,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140806150154,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140806170008,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140806190021,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140806210033,WELL-00004,0,short,1,0,0,0,0,,,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140806230129,WELL-00004,0,short,1,0,0,0,0,,,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140807010107,WELL-00004,0,short,1,0,0,0,0,,,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140807030137,WELL-00004,0,short,1,0,0,0,0,,,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140807050141,WELL-00004,0,short,1,0,0,0,0,,,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140807070055,WELL-00004,0,short,1,0,0,0,0,,,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140807090112,WELL-00004,0,short,1,0,0,0,0,,,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140807110112,WELL-00004,0,short,1,0,0,0,0,,,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140807130038,WELL-00004,0,short,1,0,0,0,0,,,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140807150311,WELL-00004,0,short,1,0,0,0,0,,,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140807170050,WELL-00004,0,short,1,0,0,0,0,,,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20140807190042,WELL-00004,0,short,1,0,0,0,0,,,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141117100021,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141117120029,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141117140055,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141117160116,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141117180021,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141117200021,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141117220046,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141118000042,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141118020016,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141118040012,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141118060038,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141118080038,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141118100025,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141118120050,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141118140107,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141118160016,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141118180124,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00004_20141118200016,WELL-00004,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170516040046,WELL-00005,0,short,2,0,0,0,0,,,,,,,design: instance has 2 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170516070038,WELL-00005,0,short,2,0,0,0,0,,,,,,,design: instance has 2 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170516100000,WELL-00005,0,short,2,0,0,0,0,,,,,,,design: instance has 2 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170516130007,WELL-00005,0,short,2,0,0,0,0,,,,,,,design: instance has 2 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170516160000,WELL-00005,0,short,2,0,0,0,0,,,,,,,design: instance has 2 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170516190038,WELL-00005,0,short,2,0,0,0,0,,,,,,,design: instance has 2 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170516220000,WELL-00005,0,short,2,0,0,0,0,,,,,,,design: instance has 2 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170616010033,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170624010016,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170624030025,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170624050038,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170624070158,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170624090042,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170624150124,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170624170016,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170624190107,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170624210033,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170624230038,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170625010059,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170625030228,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170625050103,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170625083000,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170625103000,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170625123000,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170626040116,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170626060033,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170626080055,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170626100038,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170626120016,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170626140141,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170626160050,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170626180016,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170626200059,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170626220232,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170627000154,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170627020207,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170627040046,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170627060050,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170627080025,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170627100055,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170627120016,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170627140050,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170627160112,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
checked,clock,WELL-00005_20170627180112,WELL-00005,4,short,1,0,0,0,0,,0.0,,,,,design: instance has 1 window(s); the first 3 are its baseline
