tool,experiment,tag,window_index,score
spc,anomaly-free__anomaly-free,Thermocouple,114,58.0
spc,anomaly-free__anomaly-free,Thermocouple,115,58.0
spc,anomaly-free__anomaly-free,Thermocouple,116,59.0
spc,anomaly-free__anomaly-free,Thermocouple,117,58.0
spc,anomaly-free__anomaly-free,Thermocouple,118,58.0
spc,anomaly-free__anomaly-free,Thermocouple,119,59.0
spc,anomaly-free__anomaly-free,Thermocouple,120,58.0
spc,anomaly-free__anomaly-free,Thermocouple,121,58.0
spc,anomaly-free__anomaly-free,Thermocouple,122,59.0
spc,anomaly-free__anomaly-free,Thermocouple,123,58.0
spc,anomaly-free__anomaly-free,Thermocouple,124,58.0
spc,anomaly-free__anomaly-free,Thermocouple,125,58.0
spc,anomaly-free__anomaly-free,Thermocouple,126,59.0
spc,anomaly-free__anomaly-free,Thermocouple,127,58.0
spc,anomaly-free__anomaly-free,Thermocouple,128,58.0
spc,anomaly-free__anomaly-free,Thermocouple,129,58.0
spc,anomaly-free__anomaly-free,Thermocouple,130,58.0
spc,anomaly-free__anomaly-free,Thermocouple,131,58.0
spc,anomaly-free__anomaly-free,Thermocouple,132,59.0
spc,anomaly-free__anomaly-free,Thermocouple,133,58.0
spc,anomaly-free__anomaly-free,Thermocouple,134,59.0
spc,anomaly-free__anomaly-free,Thermocouple,135,58.0
spc,anomaly-free__anomaly-free,Thermocouple,136,58.0
spc,anomaly-free__anomaly-free,Thermocouple,137,58.0
spc,anomaly-free__anomaly-free,Thermocouple,138,58.0
spc,anomaly-free__anomaly-free,Thermocouple,139,58.0
spc,anomaly-free__anomaly-free,Thermocouple,140,59.0
spc,anomaly-free__anomaly-free,Thermocouple,141,58.0
spc,anomaly-free__anomaly-free,Thermocouple,142,59.0
spc,anomaly-free__anomaly-free,Thermocouple,143,58.0
spc,anomaly-free__anomaly-free,Thermocouple,144,60.0
spc,anomaly-free__anomaly-free,Thermocouple,145,59.0
spc,anomaly-free__anomaly-free,Thermocouple,146,59.0
spc,anomaly-free__anomaly-free,Thermocouple,147,65.0
spc,anomaly-free__anomaly-free,Thermocouple,148,60.0
spc,anomaly-free__anomaly-free,Thermocouple,149,59.0
spc,anomaly-free__anomaly-free,Thermocouple,150,58.0
spc,anomaly-free__anomaly-free,Thermocouple,151,59.0
spc,anomaly-free__anomaly-free,Thermocouple,152,58.0
spc,anomaly-free__anomaly-free,Thermocouple,153,58.0
spc,anomaly-free__anomaly-free,Thermocouple,154,59.0
spc,anomaly-free__anomaly-free,Thermocouple,155,58.0
spc,anomaly-free__anomaly-free,Thermocouple,156,58.0
spc,anomaly-free__anomaly-free,Thermocouple,157,58.0
spc,anomaly-free__anomaly-free,Thermocouple,158,58.0
spc,anomaly-free__anomaly-free,Thermocouple,159,58.0
spc,anomaly-free__anomaly-free,Thermocouple,160,58.0
spc,anomaly-free__anomaly-free,Thermocouple,161,60.0
spc,anomaly-free__anomaly-free,Thermocouple,162,58.0
spc,anomaly-free__anomaly-free,Thermocouple,163,58.0
spc,anomaly-free__anomaly-free,Thermocouple,164,59.0
spc,anomaly-free__anomaly-free,Thermocouple,165,58.0
spc,anomaly-free__anomaly-free,Thermocouple,166,1.0
spc,anomaly-free__anomaly-free,Voltage,0,0.0
spc,anomaly-free__anomaly-free,Voltage,1,0.0
spc,anomaly-free__anomaly-free,Voltage,2,0.0
spc,anomaly-free__anomaly-free,Voltage,3,1.0
spc,anomaly-free__anomaly-free,Voltage,4,0.0
spc,anomaly-free__anomaly-free,Voltage,5,1.0
spc,anomaly-free__anomaly-free,Voltage,6,2.0
spc,anomaly-free__anomaly-free,Voltage,7,0.0
spc,anomaly-free__anomaly-free,Voltage,8,0.0
spc,anomaly-free__anomaly-free,Voltage,9,0.0
spc,anomaly-free__anomaly-free,Voltage,10,0.0
spc,anomaly-free__anomaly-free,Voltage,11,1.0
spc,anomaly-free__anomaly-free,Voltage,12,0.0
spc,anomaly-free__anomaly-free,Voltage,13,0.0
spc,anomaly-free__anomaly-free,Voltage,14,1.0
spc,anomaly-free__anomaly-free,Voltage,15,0.0
spc,anomaly-free__anomaly-free,Voltage,16,1.0
spc,anomaly-free__anomaly-free,Voltage,17,0.0
spc,anomaly-free__anomaly-free,Voltage,18,1.0
spc,anomaly-free__anomaly-free,Voltage,19,1.0
spc,anomaly-free__anomaly-free,Voltage,20,0.0
spc,anomaly-free__anomaly-free,Voltage,21,0.0
spc,anomaly-free__anomaly-free,Voltage,22,1.0
spc,anomaly-free__anomaly-free,Voltage,23,0.0
spc,anomaly-free__anomaly-free,Voltage,24,0.0
spc,anomaly-free__anomaly-free,Voltage,25,0.0
spc,anomaly-free__anomaly-free,Voltage,26,0.0
spc,anomaly-free__anomaly-free,Voltage,27,0.0
spc,anomaly-free__anomaly-free,Voltage,28,0.0
spc,anomaly-free__anomaly-free,Voltage,29,0.0
spc,anomaly-free__anomaly-free,Voltage,30,0.0
spc,anomaly-free__anomaly-free,Voltage,31,0.0
spc,anomaly-free__anomaly-free,Voltage,32,0.0
spc,anomaly-free__anomaly-free,Voltage,33,0.0
spc,anomaly-free__anomaly-free,Voltage,34,0.0
spc,anomaly-free__anomaly-free,Voltage,35,0.0
spc,anomaly-free__anomaly-free,Voltage,36,0.0
spc,anomaly-free__anomaly-free,Voltage,37,0.0
spc,anomaly-free__anomaly-free,Voltage,38,0.0
spc,anomaly-free__anomaly-free,Voltage,39,1.0
spc,anomaly-free__anomaly-free,Voltage,40,0.0
spc,anomaly-free__anomaly-free,Voltage,41,1.0
spc,anomaly-free__anomaly-free,Voltage,42,0.0
spc,anomaly-free__anomaly-free,Voltage,43,0.0
spc,anomaly-free__anomaly-free,Voltage,44,1.0
spc,anomaly-free__anomaly-free,Voltage,45,0.0
spc,anomaly-free__anomaly-free,Voltage,46,0.0
spc,anomaly-free__anomaly-free,Voltage,47,0.0
spc,anomaly-free__anomaly-free,Voltage,48,1.0
spc,anomaly-free__anomaly-free,Voltage,49,1.0
spc,anomaly-free__anomaly-free,Voltage,50,0.0
spc,anomaly-free__anomaly-free,Voltage,51,0.0
spc,anomaly-free__anomaly-free,Voltage,52,1.0
spc,anomaly-free__anomaly-free,Voltage,53,0.0
spc,anomaly-free__anomaly-free,Voltage,54,0.0
spc,anomaly-free__anomaly-free,Voltage,55,0.0
spc,anomaly-free__anomaly-free,Voltage,56,0.0
spc,anomaly-free__anomaly-free,Voltage,57,0.0
spc,anomaly-free__anomaly-free,Voltage,58,0.0
spc,anomaly-free__anomaly-free,Voltage,59,0.0
spc,anomaly-free__anomaly-free,Voltage,60,0.0
spc,anomaly-free__anomaly-free,Voltage,61,0.0
spc,anomaly-free__anomaly-free,Voltage,62,0.0
spc,anomaly-free__anomaly-free,Voltage,63,0.0
spc,anomaly-free__anomaly-free,Voltage,64,0.0
spc,anomaly-free__anomaly-free,Voltage,65,1.0
spc,anomaly-free__anomaly-free,Voltage,66,0.0
spc,anomaly-free__anomaly-free,Voltage,67,1.0
spc,anomaly-free__anomaly-free,Voltage,68,1.0
spc,anomaly-free__anomaly-free,Voltage,69,0.0
spc,anomaly-free__anomaly-free,Voltage,70,0.0
spc,anomaly-free__anomaly-free,Voltage,71,2.0
spc,anomaly-free__anomaly-free,Voltage,72,0.0
spc,anomaly-free__anomaly-free,Voltage,73,2.0
spc,anomaly-free__anomaly-free,Voltage,74,0.0
spc,anomaly-free__anomaly-free,Voltage,75,0.0
spc,anomaly-free__anomaly-free,Voltage,76,0.0
spc,anomaly-free__anomaly-free,Voltage,77,1.0
spc,anomaly-free__anomaly-free,Voltage,78,2.0
spc,anomaly-free__anomaly-free,Voltage,79,0.0
spc,anomaly-free__anomaly-free,Voltage,80,0.0
spc,anomaly-free__anomaly-free,Voltage,81,1.0
spc,anomaly-free__anomaly-free,Voltage,82,0.0
spc,anomaly-free__anomaly-free,Voltage,83,0.0
spc,anomaly-free__anomaly-free,Voltage,84,1.0
spc,anomaly-free__anomaly-free,Voltage,85,1.0
spc,anomaly-free__anomaly-free,Voltage,86,2.0
spc,anomaly-free__anomaly-free,Voltage,87,0.0
spc,anomaly-free__anomaly-free,Voltage,88,1.0
spc,anomaly-free__anomaly-free,Voltage,89,0.0
spc,anomaly-free__anomaly-free,Voltage,90,0.0
spc,anomaly-free__anomaly-free,Voltage,91,1.0
spc,anomaly-free__anomaly-free,Voltage,92,0.0
spc,anomaly-free__anomaly-free,Voltage,93,0.0
spc,anomaly-free__anomaly-free,Voltage,94,0.0
spc,anomaly-free__anomaly-free,Voltage,95,0.0
spc,anomaly-free__anomaly-free,Voltage,96,1.0
spc,anomaly-free__anomaly-free,Voltage,97,0.0
spc,anomaly-free__anomaly-free,Voltage,98,1.0
spc,anomaly-free__anomaly-free,Voltage,99,0.0
spc,anomaly-free__anomaly-free,Voltage,100,1.0
spc,anomaly-free__anomaly-free,Voltage,101,1.0
spc,anomaly-free__anomaly-free,Voltage,102,1.0
spc,anomaly-free__anomaly-free,Voltage,103,0.0
spc,anomaly-free__anomaly-free,Voltage,104,0.0
spc,anomaly-free__anomaly-free,Voltage,105,0.0
spc,anomaly-free__anomaly-free,Voltage,106,2.0
spc,anomaly-free__anomaly-free,Voltage,107,0.0
spc,anomaly-free__anomaly-free,Voltage,108,1.0
spc,anomaly-free__anomaly-free,Voltage,109,0.0
spc,anomaly-free__anomaly-free,Voltage,110,1.0
spc,anomaly-free__anomaly-free,Voltage,111,0.0
spc,anomaly-free__anomaly-free,Voltage,112,1.0
spc,anomaly-free__anomaly-free,Voltage,113,0.0
spc,anomaly-free__anomaly-free,Voltage,114,0.0
spc,anomaly-free__anomaly-free,Voltage,115,0.0
spc,anomaly-free__anomaly-free,Voltage,116,2.0
spc,anomaly-free__anomaly-free,Voltage,117,0.0
spc,anomaly-free__anomaly-free,Voltage,118,0.0
spc,anomaly-free__anomaly-free,Voltage,119,0.0
spc,anomaly-free__anomaly-free,Voltage,120,0.0
spc,anomaly-free__anomaly-free,Voltage,121,0.0
spc,anomaly-free__anomaly-free,Voltage,122,0.0
spc,anomaly-free__anomaly-free,Voltage,123,0.0
spc,anomaly-free__anomaly-free,Voltage,124,0.0
spc,anomaly-free__anomaly-free,Voltage,125,0.0
spc,anomaly-free__anomaly-free,Voltage,126,0.0
spc,anomaly-free__anomaly-free,Voltage,127,0.0
spc,anomaly-free__anomaly-free,Voltage,128,0.0
spc,anomaly-free__anomaly-free,Voltage,129,0.0
spc,anomaly-free__anomaly-free,Voltage,130,1.0
spc,anomaly-free__anomaly-free,Voltage,131,0.0
spc,anomaly-free__anomaly-free,Voltage,132,0.0
spc,anomaly-free__anomaly-free,Voltage,133,0.0
spc,anomaly-free__anomaly-free,Voltage,134,0.0
spc,anomaly-free__anomaly-free,Voltage,135,0.0
spc,anomaly-free__anomaly-free,Voltage,136,1.0
spc,anomaly-free__anomaly-free,Voltage,137,0.0
spc,anomaly-free__anomaly-free,Voltage,138,0.0
spc,anomaly-free__anomaly-free,Voltage,139,0.0
spc,anomaly-free__anomaly-free,Voltage,140,1.0
spc,anomaly-free__anomaly-free,Voltage,141,2.0
spc,anomaly-free__anomaly-free,Voltage,142,1.0
spc,anomaly-free__anomaly-free,Voltage,143,0.0
spc,anomaly-free__anomaly-free,Voltage,144,0.0
spc,anomaly-free__anomaly-free,Voltage,145,3.0
spc,anomaly-free__anomaly-free,Voltage,146,0.0
spc,anomaly-free__anomaly-free,Voltage,147,0.0
spc,anomaly-free__anomaly-free,Voltage,148,0.0
spc,anomaly-free__anomaly-free,Voltage,149,0.0
spc,anomaly-free__anomaly-free,Voltage,150,1.0
spc,anomaly-free__anomaly-free,Voltage,151,1.0
spc,anomaly-free__anomaly-free,Voltage,152,0.0
spc,anomaly-free__anomaly-free,Voltage,153,0.0
spc,anomaly-free__anomaly-free,Voltage,154,0.0
spc,anomaly-free__anomaly-free,Voltage,155,0.0
spc,anomaly-free__anomaly-free,Voltage,156,0.0
spc,anomaly-free__anomaly-free,Voltage,157,0.0
spc,anomaly-free__anomaly-free,Voltage,158,0.0
spc,anomaly-free__anomaly-free,Voltage,159,1.0
spc,anomaly-free__anomaly-free,Voltage,160,0.0
spc,anomaly-free__anomaly-free,Voltage,161,0.0
spc,anomaly-free__anomaly-free,Voltage,162,0.0
spc,anomaly-free__anomaly-free,Voltage,163,0.0
spc,anomaly-free__anomaly-free,Voltage,164,0.0
spc,anomaly-free__anomaly-free,Voltage,165,1.0
spc,anomaly-free__anomaly-free,Voltage,166,0.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,0,1.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,1,0.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,2,0.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,3,0.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,4,2.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,5,3.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,6,2.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,7,4.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,8,1.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,9,9.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,10,12.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,11,27.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,12,35.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,13,27.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,14,6.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,15,21.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,16,46.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,17,29.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,18,23.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,19,27.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,20,30.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,21,21.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,22,17.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,23,55.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,24,45.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,25,27.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,26,9.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,27,35.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,28,56.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,29,43.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,30,55.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,31,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,32,51.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,33,41.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,34,49.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,35,40.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,36,11.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,37,12.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,38,55.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,39,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,40,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,41,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,42,56.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,43,46.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,44,15.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,45,44.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,46,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,47,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,48,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,49,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,50,56.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,51,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,52,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,53,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,54,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,55,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,56,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,57,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,58,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,59,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,60,56.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,61,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,62,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,63,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,64,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,65,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,66,56.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,67,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,68,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,69,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,70,56.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,71,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,72,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,73,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,74,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,75,47.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,76,30.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,77,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,78,56.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,79,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,80,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,81,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,82,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,83,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,84,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,85,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,86,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,87,57.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,88,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,89,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,90,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,91,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,92,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,93,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,94,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,95,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,96,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,97,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,98,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,99,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,100,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,101,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,102,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,103,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,104,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,105,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,106,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,107,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,108,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,109,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,110,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,111,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,112,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,113,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,114,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,115,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,116,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,117,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,118,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,119,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,120,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,121,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,122,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,123,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,124,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,125,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,126,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,127,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,128,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,129,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,130,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,131,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,132,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,133,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,134,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,135,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,136,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,137,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,138,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,139,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,140,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,141,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,142,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,143,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,144,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,145,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,146,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,147,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,148,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,149,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,150,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,151,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,152,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,153,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,154,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,155,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,156,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,157,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,158,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,159,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,160,58.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,161,59.0
spc,anomaly-free__anomaly-free,Volume Flow RateRMS,162,58.0
