tool,experiment,folder,group,window_key,window_index,role,label,label_majority,score,refusal
mspc_spe,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:157,157,stream,0,0,,MspcAlignmentError: aligned coverage 0.939 below required 0.95; refusing to interpolate across tags
mspc_spe,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:158,158,stream,0,0,,MspcAlignmentError: aligned coverage 0.939 below required 0.95; refusing to interpolate across tags
mspc_spe,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:159,159,stream,0,0,,MspcAlignmentError: aligned coverage 0.939 below required 0.95; refusing to interpolate across tags
mspc_spe,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:160,160,stream,0,0,,MspcAlignmentError: aligned coverage 0.939 below required 0.95; refusing to interpolate across tags
mspc_spe,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:161,161,stream,0,0,,MspcAlignmentError: aligned coverage 0.939 below required 0.95; refusing to interpolate across tags
mspc_spe,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:162,162,stream,0,0,,MspcAlignmentError: aligned coverage 0.939 below required 0.95; refusing to interpolate across tags
mspc_spe,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:163,163,stream,0,0,,MspcAlignmentError: aligned coverage 0.939 below required 0.95; refusing to interpolate across tags
mspc_spe,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:164,164,stream,0,0,,MspcAlignmentError: aligned coverage 0.939 below required 0.95; refusing to interpolate across tags
mspc_spe,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:165,165,stream,0,0,,MspcAlignmentError: aligned coverage 0.939 below required 0.95; refusing to interpolate across tags
mspc_spe,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:166,166,stream,0,0,,MspcAlignmentError: aligned coverage 0.939 below required 0.95; refusing to interpolate across tags
mspc_spe,other__1,other,labelled,other__1:0,0,baseline,0,0,0.768,
mspc_spe,other__1,other,labelled,other__1:1,1,baseline,0,0,0.3982,
mspc_spe,other__1,other,labelled,other__1:2,2,baseline,0,0,0.7532,
mspc_spe,other__1,other,labelled,other__1:3,3,stream,0,0,1.3057,
mspc_spe,other__1,other,labelled,other__1:4,4,stream,0,0,1.612,
mspc_spe,other__1,other,labelled,other__1:5,5,stream,0,0,2.1477,
mspc_spe,other__1,other,labelled,other__1:6,6,stream,0,0,2.7062,
mspc_spe,other__1,other,labelled,other__1:7,7,stream,0,0,1.2874,
mspc_spe,other__1,other,labelled,other__1:8,8,stream,0,0,1.2442,
mspc_spe,other__1,other,labelled,other__1:9,9,stream,1,0,7.6968,
mspc_spe,other__1,other,labelled,other__1:10,10,stream,1,1,14.5044,
mspc_spe,other__1,other,labelled,other__1:11,11,stream,1,1,23.9976,
mspc_spe,other__1,other,labelled,other__1:12,12,stream,1,1,20.3504,
mspc_spe,other__1,other,labelled,other__1:13,13,stream,1,1,,MspcAlignmentError: aligned coverage 0.017 below required 0.95; refusing to interpolate across tags
mspc_spe,other__10,other,labelled,other__10:0,0,baseline,0,0,0.5843,
mspc_spe,other__10,other,labelled,other__10:1,1,baseline,0,0,0.4679,
mspc_spe,other__10,other,labelled,other__10:2,2,baseline,0,0,0.5551,
mspc_spe,other__10,other,labelled,other__10:3,3,stream,0,0,0.4405,
mspc_spe,other__10,other,labelled,other__10:4,4,stream,0,0,0.5462,
mspc_spe,other__10,other,labelled,other__10:5,5,stream,0,0,0.8703,
mspc_spe,other__10,other,labelled,other__10:6,6,stream,0,0,0.6016,
mspc_spe,other__10,other,labelled,other__10:7,7,stream,0,0,0.84,
mspc_spe,other__10,other,labelled,other__10:8,8,stream,0,0,0.8663,
mspc_spe,other__10,other,labelled,other__10:9,9,stream,0,0,0.814,
mspc_spe,other__10,other,labelled,other__10:10,10,stream,1,1,1.3705,
mspc_spe,other__10,other,labelled,other__10:11,11,stream,1,1,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_spe,other__10,other,labelled,other__10:12,12,stream,1,1,17.7485,
mspc_spe,other__10,other,labelled,other__10:13,13,stream,1,1,22.2211,
mspc_spe,other__10,other,labelled,other__10:14,14,stream,1,1,29.5478,
mspc_spe,other__10,other,labelled,other__10:15,15,stream,1,1,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_spe,other__10,other,labelled,other__10:16,16,stream,1,1,31.2797,
mspc_spe,other__10,other,labelled,other__10:17,17,stream,1,1,21.9506,
mspc_spe,other__10,other,labelled,other__10:18,18,stream,1,1,16.2349,
mspc_spe,other__10,other,labelled,other__10:19,19,stream,1,1,10.0903,
mspc_spe,other__10,other,labelled,other__10:20,20,stream,1,0,8.1188,
mspc_spe,other__10,other,labelled,other__10:21,21,stream,0,0,7.5744,
mspc_spe,other__10,other,labelled,other__10:22,22,stream,0,0,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_spe,other__10,other,labelled,other__10:23,23,stream,0,0,,MspcAlignmentError: aligned coverage 0.317 below required 0.95; refusing to interpolate across tags
mspc_spe,other__11,other,labelled,other__11:0,0,baseline,0,0,0.5631,
mspc_spe,other__11,other,labelled,other__11:1,1,baseline,0,0,0.5274,
mspc_spe,other__11,other,labelled,other__11:2,2,baseline,0,0,0.6071,
mspc_spe,other__11,other,labelled,other__11:3,3,stream,0,0,0.7026,
mspc_spe,other__11,other,labelled,other__11:4,4,stream,0,0,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_spe,other__11,other,labelled,other__11:5,5,stream,0,0,0.7842,
mspc_spe,other__11,other,labelled,other__11:6,6,stream,0,0,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_spe,other__11,other,labelled,other__11:7,7,stream,0,0,0.9862,
mspc_spe,other__11,other,labelled,other__11:8,8,stream,0,0,0.9926,
mspc_spe,other__11,other,labelled,other__11:9,9,stream,0,0,1.2474,
mspc_spe,other__11,other,labelled,other__11:10,10,stream,1,1,2.1202,
mspc_spe,other__11,other,labelled,other__11:11,11,stream,1,1,2.9718,
mspc_spe,other__11,other,labelled,other__11:12,12,stream,1,1,3.0137,
mspc_spe,other__11,other,labelled,other__11:13,13,stream,1,1,5.1121,
mspc_spe,other__11,other,labelled,other__11:14,14,stream,1,1,3.1569,
mspc_spe,other__11,other,labelled,other__11:15,15,stream,1,1,3.4,
mspc_spe,other__11,other,labelled,other__11:16,16,stream,1,1,2.7703,
mspc_spe,other__11,other,labelled,other__11:17,17,stream,1,1,2.848,
mspc_spe,other__11,other,labelled,other__11:18,18,stream,0,0,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_spe,other__11,other,labelled,other__11:19,19,stream,0,0,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_spe,other__11,other,labelled,other__11:20,20,stream,0,0,,MspcAlignmentError: aligned coverage 0.867 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:0,0,baseline,0,0,,"every stream window refused, so no fitted model scores the baseline"
mspc_spe,other__12,other,labelled,other__12:1,1,baseline,0,0,,"every stream window refused, so no fitted model scores the baseline"
mspc_spe,other__12,other,labelled,other__12:2,2,baseline,0,0,,"every stream window refused, so no fitted model scores the baseline"
mspc_spe,other__12,other,labelled,other__12:3,3,stream,0,0,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:4,4,stream,0,0,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:5,5,stream,0,0,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:6,6,stream,0,0,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:7,7,stream,0,0,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:8,8,stream,0,0,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:9,9,stream,0,0,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:10,10,stream,1,1,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:11,11,stream,1,1,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:12,12,stream,1,1,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:13,13,stream,1,1,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:14,14,stream,1,1,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:15,15,stream,1,1,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:16,16,stream,1,1,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:17,17,stream,1,0,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:18,18,stream,0,0,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:19,19,stream,0,0,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__12,other,labelled,other__12:20,20,stream,0,0,,MspcAlignmentError: aligned coverage 0.944 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:0,0,baseline,0,0,,"every stream window refused, so no fitted model scores the baseline"
mspc_spe,other__13,other,labelled,other__13:1,1,baseline,0,0,,"every stream window refused, so no fitted model scores the baseline"
mspc_spe,other__13,other,labelled,other__13:2,2,baseline,0,0,,"every stream window refused, so no fitted model scores the baseline"
mspc_spe,other__13,other,labelled,other__13:3,3,stream,0,0,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:4,4,stream,0,0,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:5,5,stream,0,0,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:6,6,stream,0,0,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:7,7,stream,0,0,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:8,8,stream,0,0,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:9,9,stream,1,0,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:10,10,stream,1,1,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:11,11,stream,1,1,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:12,12,stream,1,1,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:13,13,stream,1,1,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:14,14,stream,1,1,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:15,15,stream,1,1,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:16,16,stream,0,0,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:17,17,stream,0,0,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__13,other,labelled,other__13:18,18,stream,0,0,,MspcAlignmentError: aligned coverage 0.661 below required 0.95; refusing to interpolate across tags
mspc_spe,other__14,other,labelled,other__14:0,0,baseline,0,0,0.4916,
mspc_spe,other__14,other,labelled,other__14:1,1,baseline,0,0,0.8053,
mspc_spe,other__14,other,labelled,other__14:2,2,baseline,0,0,1.057,
mspc_spe,other__14,other,labelled,other__14:3,3,stream,0,0,0.6725,
mspc_spe,other__14,other,labelled,other__14:4,4,stream,0,0,0.7121,
mspc_spe,other__14,other,labelled,other__14:5,5,stream,0,0,0.9037,
mspc_spe,other__14,other,labelled,other__14:6,6,stream,0,0,1.2445,
mspc_spe,other__14,other,labelled,other__14:7,7,stream,0,0,1.0456,
mspc_spe,other__14,other,labelled,other__14:8,8,stream,0,0,0.7317,
mspc_spe,other__14,other,labelled,other__14:9,9,stream,0,0,,MspcAlignmentError: aligned coverage 0.933 below required 0.95; refusing to interpolate across tags
mspc_spe,other__14,other,labelled,other__14:10,10,stream,1,1,18.7015,
mspc_spe,other__14,other,labelled,other__14:11,11,stream,1,1,37.0792,
mspc_spe,other__14,other,labelled,other__14:12,12,stream,1,1,37.0047,
mspc_spe,other__14,other,labelled,other__14:13,13,stream,1,1,34.3561,
mspc_spe,other__14,other,labelled,other__14:14,14,stream,1,1,35.2545,
mspc_spe,other__14,other,labelled,other__14:15,15,stream,1,0,,MspcAlignmentError: aligned coverage 0.817 below required 0.95; refusing to interpolate across tags
mspc_spe,other__2,other,labelled,other__2:0,0,baseline,0,0,,"every stream window refused, so no fitted model scores the baseline"
mspc_spe,other__2,other,labelled,other__2:1,1,baseline,0,0,,"every stream window refused, so no fitted model scores the baseline"
mspc_spe,other__2,other,labelled,other__2:2,2,baseline,0,0,,"every stream window refused, so no fitted model scores the baseline"
mspc_spe,other__2,other,labelled,other__2:3,3,stream,0,0,,MspcAlignmentError: aligned coverage 0.578 below required 0.95; refusing to interpolate across tags
mspc_spe,other__2,other,labelled,other__2:4,4,stream,0,0,,MspcAlignmentError: aligned coverage 0.578 below required 0.95; refusing to interpolate across tags
mspc_spe,other__2,other,labelled,other__2:5,5,stream,1,1,,MspcAlignmentError: aligned coverage 0.578 below required 0.95; refusing to interpolate across tags
mspc_spe,other__2,other,labelled,other__2:6,6,stream,1,1,,MspcAlignmentError: aligned coverage 0.578 below required 0.95; refusing to interpolate across tags
mspc_spe,other__2,other,labelled,other__2:7,7,stream,1,1,,MspcAlignmentError: aligned coverage 0.578 below required 0.95; refusing to interpolate across tags
mspc_spe,other__2,other,labelled,other__2:8,8,stream,1,1,,MspcAlignmentError: aligned coverage 0.578 below required 0.95; refusing to interpolate across tags
mspc_spe,other__2,other,labelled,other__2:9,9,stream,1,1,,MspcAlignmentError: aligned coverage 0.578 below required 0.95; refusing to interpolate across tags
mspc_spe,other__2,other,labelled,other__2:10,10,stream,1,1,,MspcAlignmentError: aligned coverage 0.578 below required 0.95; refusing to interpolate across tags
mspc_spe,other__2,other,labelled,other__2:11,11,stream,1,1,,MspcAlignmentError: aligned coverage 0.578 below required 0.95; refusing to interpolate across tags
