tool,design,split,fold,window_key,score
iforest,pooled-cross-well,well,3,6831,-0.0171818
iforest,pooled-cross-well,well,3,6832,-0.0253477
iforest,pooled-cross-well,well,3,6833,-0.0215264
iforest,pooled-cross-well,well,3,6834,-0.0216774
iforest,pooled-cross-well,well,3,6835,-0.0256687
iforest,pooled-cross-well,well,3,6836,-0.0265971
iforest,pooled-cross-well,well,3,6837,-0.0219231
iforest,pooled-cross-well,well,3,6838,-0.0191426
iforest,pooled-cross-well,well,3,6839,-0.0144659
iforest,pooled-cross-well,well,3,6840,-0.0182952
iforest,pooled-cross-well,well,3,6841,-0.0236854
iforest,pooled-cross-well,well,3,6842,-0.0182952
iforest,pooled-cross-well,well,3,6843,-0.0167873
iforest,pooled-cross-well,well,3,6844,-0.0160485
iforest,pooled-cross-well,well,3,6845,-0.020581
iforest,pooled-cross-well,well,3,6846,-0.0284627
iforest,pooled-cross-well,well,3,6847,-0.0248146
iforest,pooled-cross-well,well,3,6848,-0.0266938
iforest,pooled-cross-well,well,3,6849,-0.0226904
iforest,pooled-cross-well,well,3,6850,-0.0189129
iforest,pooled-cross-well,well,3,6851,-0.0160791
iforest,pooled-cross-well,well,3,6852,-0.000347958
iforest,pooled-cross-well,well,3,6853,-0.0129392
iforest,pooled-cross-well,well,3,6854,0.00412876
iforest,pooled-cross-well,well,3,6855,0.0171294
iforest,pooled-cross-well,well,3,6856,-0.00923795
iforest,pooled-cross-well,well,3,6857,-0.0180221
iforest,pooled-cross-well,well,3,6858,0.0251458
iforest,pooled-cross-well,well,3,6859,-0.0129118
iforest,pooled-cross-well,well,3,6860,-0.0230762
iforest,pooled-cross-well,well,3,6861,-0.00540203
iforest,pooled-cross-well,well,3,6862,0.00143003
iforest,pooled-cross-well,well,3,6863,-0.00414764
iforest,pooled-cross-well,well,3,6864,-0.017643
iforest,pooled-cross-well,well,3,6865,-0.00408857
iforest,pooled-cross-well,well,3,6866,0.0203072
iforest,pooled-cross-well,well,3,6867,0.0221823
iforest,pooled-cross-well,well,3,6868,0.00608095
iforest,pooled-cross-well,well,3,6869,-0.00991736
iforest,pooled-cross-well,well,3,6870,-0.0195946
iforest,pooled-cross-well,well,3,6871,-0.0134738
iforest,pooled-cross-well,well,3,6872,-0.00209429
iforest,pooled-cross-well,well,3,6873,0.0180175
iforest,pooled-cross-well,well,3,6874,-0.0158013
iforest,pooled-cross-well,well,3,6875,0.0049193
iforest,pooled-cross-well,well,3,6876,0.00380475
iforest,pooled-cross-well,well,3,6877,-0.0037798
iforest,pooled-cross-well,well,3,6878,0.0114859
iforest,pooled-cross-well,well,3,6879,0.00423833
iforest,pooled-cross-well,well,3,6880,0.0052851
iforest,pooled-cross-well,well,3,6881,0.00542819
iforest,pooled-cross-well,well,3,6882,-0.0203269
iforest,pooled-cross-well,well,3,6883,-0.0203346
iforest,pooled-cross-well,well,3,6884,-0.0133998
iforest,pooled-cross-well,well,3,6885,-0.0196642
iforest,pooled-cross-well,well,3,6886,-0.0183397
iforest,pooled-cross-well,well,3,6887,-0.0151051
iforest,pooled-cross-well,well,3,6888,-0.0270555
iforest,pooled-cross-well,well,3,6889,0.0200446
iforest,pooled-cross-well,well,3,6890,-0.0210961
iforest,pooled-cross-well,well,3,6891,-0.0216413
iforest,pooled-cross-well,well,3,6892,-0.0173228
iforest,pooled-cross-well,well,3,6893,-0.0183994
iforest,pooled-cross-well,well,3,6894,-0.0234192
iforest,pooled-cross-well,well,3,6895,-0.0197941
iforest,pooled-cross-well,well,3,6896,-0.0216465
iforest,pooled-cross-well,well,3,6897,-0.00151074
iforest,pooled-cross-well,well,3,6898,0.0159375
iforest,pooled-cross-well,well,3,6899,0.0590453
iforest,pooled-cross-well,well,3,6900,-0.0192886
iforest,pooled-cross-well,well,3,6901,-0.0205775
iforest,pooled-cross-well,well,3,6902,0.0512296
iforest,pooled-cross-well,well,3,6903,-0.0200084
iforest,pooled-cross-well,well,3,6904,0.0166705
iforest,pooled-cross-well,well,3,6905,0.0153203
iforest,pooled-cross-well,well,3,6906,0.0218342
iforest,pooled-cross-well,well,3,6907,0.0268995
iforest,pooled-cross-well,well,3,6908,0.00937348
iforest,pooled-cross-well,well,3,6909,-0.0107407
iforest,pooled-cross-well,well,3,6910,0.0206126
iforest,pooled-cross-well,well,3,6911,0.0195694
iforest,pooled-cross-well,well,3,6912,0.0185981
iforest,pooled-cross-well,well,3,6913,0.019882
iforest,pooled-cross-well,well,3,6914,0.0152722
iforest,pooled-cross-well,well,3,6915,0.0152478
iforest,pooled-cross-well,well,3,6916,-0.00723411
iforest,pooled-cross-well,well,3,6917,0.0230655
iforest,pooled-cross-well,well,3,6918,0.0265237
iforest,pooled-cross-well,well,3,6919,-0.0176603
iforest,pooled-cross-well,well,3,6920,-0.0255742
iforest,pooled-cross-well,well,3,6921,-0.0204398
iforest,pooled-cross-well,well,3,6922,-0.0189754
iforest,pooled-cross-well,well,3,6923,-0.0180126
iforest,pooled-cross-well,well,3,6924,-0.0266715
iforest,pooled-cross-well,well,3,6925,-0.0221208
iforest,pooled-cross-well,well,3,6926,-0.0224919
iforest,pooled-cross-well,well,3,6927,-0.0199293
iforest,pooled-cross-well,well,3,6928,-0.0213458
iforest,pooled-cross-well,well,3,6929,-0.0189306
iforest,pooled-cross-well,well,3,6930,-0.0178031
iforest,pooled-cross-well,well,3,6931,-0.0178526
iforest,pooled-cross-well,well,3,6932,-0.0180126
iforest,pooled-cross-well,well,3,6933,-0.0202418
iforest,pooled-cross-well,well,3,6934,0.069662
iforest,pooled-cross-well,well,3,6935,0.0844183
iforest,pooled-cross-well,well,3,6936,0.100745
iforest,pooled-cross-well,well,3,6937,0.00489726
iforest,pooled-cross-well,well,3,6938,0.0644961
iforest,pooled-cross-well,well,3,6939,-0.0105612
iforest,pooled-cross-well,well,3,6940,0.0679554
iforest,pooled-cross-well,well,3,6941,0.0226468
iforest,pooled-cross-well,well,3,6942,0.0217915
iforest,pooled-cross-well,well,3,6943,0.00279686
iforest,pooled-cross-well,well,3,6944,0.0978151
iforest,pooled-cross-well,well,3,6945,0.109385
iforest,pooled-cross-well,well,3,6946,0.0794523
iforest,pooled-cross-well,well,3,6947,0.0221544
iforest,pooled-cross-well,well,3,6948,0.0112049
iforest,pooled-cross-well,well,3,6949,-0.00452866
iforest,pooled-cross-well,well,3,6950,-0.0180527
iforest,pooled-cross-well,well,3,6951,-0.00760232
iforest,pooled-cross-well,well,3,6952,-0.00978889
iforest,pooled-cross-well,well,3,6953,-0.00892358
iforest,pooled-cross-well,well,4,6954,-0.0448682
iforest,pooled-cross-well,well,4,6955,-0.0502166
iforest,pooled-cross-well,well,4,6956,-0.051591
iforest,pooled-cross-well,well,4,6957,-0.0483113
iforest,pooled-cross-well,well,4,6958,-0.0496003
iforest,pooled-cross-well,well,4,6959,-0.0343105
iforest,pooled-cross-well,well,4,6960,-0.0316328
iforest,pooled-cross-well,well,4,6961,-0.00645209
iforest,pooled-cross-well,well,4,6962,-0.0114972
iforest,pooled-cross-well,well,4,6963,-0.0263639
iforest,pooled-cross-well,well,4,6964,-0.0266912
iforest,pooled-cross-well,well,4,6965,-0.0541726
iforest,pooled-cross-well,well,4,6966,-0.0258047
iforest,pooled-cross-well,well,4,6967,-0.0270285
iforest,pooled-cross-well,well,4,6968,-0.0270285
iforest,pooled-cross-well,well,4,6969,-0.0270285
iforest,pooled-cross-well,well,4,6970,-0.0273903
iforest,pooled-cross-well,well,4,6971,-0.0279812
iforest,pooled-cross-well,well,4,6972,-0.0221611
iforest,pooled-cross-well,well,4,6973,0.0128183
iforest,pooled-cross-well,well,4,6974,-0.0159332
iforest,pooled-cross-well,well,4,6975,0.00724541
iforest,pooled-cross-well,well,4,6976,-0.0196342
iforest,pooled-cross-well,well,4,6977,-0.0071699
iforest,pooled-cross-well,well,4,6978,-0.0179977
iforest,pooled-cross-well,well,4,6979,-0.030725
iforest,pooled-cross-well,well,4,6980,-0.0124585
iforest,pooled-cross-well,well,4,6981,-0.0222366
iforest,pooled-cross-well,well,4,6982,-0.027495
iforest,pooled-cross-well,well,4,6983,-0.0266345
iforest,pooled-cross-well,well,4,6984,-0.0261646
iforest,pooled-cross-well,well,4,6985,0.031405
iforest,pooled-cross-well,well,4,6986,0.00692679
iforest,pooled-cross-well,well,4,6987,-0.0309081
iforest,pooled-cross-well,well,4,6988,-0.0321759
iforest,pooled-cross-well,well,4,6989,-0.0305906
iforest,pooled-cross-well,well,4,6990,-0.0321759
iforest,pooled-cross-well,well,4,6991,0.0250639
iforest,"pooled-cross-well, own-history windows",well,4,3,0.0115638
iforest,"pooled-cross-well, own-history windows",well,4,4,0.0436556
iforest,"pooled-cross-well, own-history windows",well,4,5,0.0501764
iforest,"pooled-cross-well, own-history windows",well,4,6,-0.0163272
iforest,"pooled-cross-well, own-history windows",well,4,7,0.0501764
iforest,"pooled-cross-well, own-history windows",well,4,8,-0.00682477
iforest,"pooled-cross-well, own-history windows",well,4,9,0.0166427
iforest,"pooled-cross-well, own-history windows",well,4,10,-0.0194187
iforest,"pooled-cross-well, own-history windows",well,4,11,0.057881
iforest,"pooled-cross-well, own-history windows",well,4,12,0.0260519
iforest,"pooled-cross-well, own-history windows",well,4,13,-0.0124112
iforest,"pooled-cross-well, own-history windows",well,4,14,-0.0215597
iforest,"pooled-cross-well, own-history windows",well,4,15,-0.0554921
iforest,"pooled-cross-well, own-history windows",well,4,19,-0.0203396
iforest,"pooled-cross-well, own-history windows",well,4,23,-0.012917
iforest,"pooled-cross-well, own-history windows",well,4,27,0.0379192
iforest,"pooled-cross-well, own-history windows",well,4,31,-0.020015
iforest,"pooled-cross-well, own-history windows",well,4,35,-0.0151141
iforest,"pooled-cross-well, own-history windows",well,4,39,-0.0135918
iforest,"pooled-cross-well, own-history windows",well,4,43,0.0293638
iforest,"pooled-cross-well, own-history windows",well,4,47,0.0103153
iforest,"pooled-cross-well, own-history windows",well,4,51,0.0471775
iforest,"pooled-cross-well, own-history windows",well,4,55,-0.0133379
iforest,"pooled-cross-well, own-history windows",well,4,59,0.0475944
iforest,"pooled-cross-well, own-history windows",well,4,63,0.010079
iforest,"pooled-cross-well, own-history windows",well,4,67,-0.0437702
iforest,"pooled-cross-well, own-history windows",well,4,71,-0.00705065
iforest,"pooled-cross-well, own-history windows",well,4,75,-0.0314449
iforest,"pooled-cross-well, own-history windows",well,4,79,0.0347216
iforest,"pooled-cross-well, own-history windows",well,4,83,0.017166
iforest,"pooled-cross-well, own-history windows",well,4,84,-0.037327
iforest,"pooled-cross-well, own-history windows",well,4,85,0.0564732
iforest,"pooled-cross-well, own-history windows",well,4,86,-0.0386312
iforest,"pooled-cross-well, own-history windows",well,4,87,0.0451008
iforest,"pooled-cross-well, own-history windows",well,4,88,-0.0360916
iforest,"pooled-cross-well, own-history windows",well,4,89,0.0443624
iforest,"pooled-cross-well, own-history windows",well,4,90,0.0247717
iforest,"pooled-cross-well, own-history windows",well,4,91,-0.0376011
iforest,"pooled-cross-well, own-history windows",well,4,92,0.0275532
iforest,"pooled-cross-well, own-history windows",well,4,93,0.0479184
iforest,"pooled-cross-well, own-history windows",well,4,94,0.0298913
iforest,"pooled-cross-well, own-history windows",well,4,95,0.0127719
iforest,"pooled-cross-well, own-history windows",well,4,96,-0.0376011
iforest,"pooled-cross-well, own-history windows",well,4,97,-0.0243589
iforest,"pooled-cross-well, own-history windows",well,4,98,-0.0304688
iforest,"pooled-cross-well, own-history windows",well,4,99,0.0337692
iforest,"pooled-cross-well, own-history windows",well,4,130,0.0260204
iforest,"pooled-cross-well, own-history windows",well,4,136,-0.00793396
iforest,"pooled-cross-well, own-history windows",well,4,137,-0.00969504
iforest,"pooled-cross-well, own-history windows",well,4,147,-0.00710796
iforest,"pooled-cross-well, own-history windows",well,4,148,-0.039651
iforest,"pooled-cross-well, own-history windows",well,4,152,0.0387217
iforest,"pooled-cross-well, own-history windows",well,4,156,-0.0241316
iforest,"pooled-cross-well, own-history windows",well,4,160,-0.0115786
iforest,"pooled-cross-well, own-history windows",well,4,164,-0.0183544
iforest,"pooled-cross-well, own-history windows",well,4,168,0.0229037
iforest,"pooled-cross-well, own-history windows",well,4,172,0.0402052
iforest,"pooled-cross-well, own-history windows",well,4,176,-0.0122945
iforest,"pooled-cross-well, own-history windows",well,4,180,0.0106356
iforest,"pooled-cross-well, own-history windows",well,4,184,0.0464375
iforest,"pooled-cross-well, own-history windows",well,4,188,0.0464375
iforest,"pooled-cross-well, own-history windows",well,4,192,-0.0286443
iforest,"pooled-cross-well, own-history windows",well,4,196,0.0222341
iforest,"pooled-cross-well, own-history windows",well,4,200,-0.0378742
iforest,"pooled-cross-well, own-history windows",well,4,204,-0.016964
iforest,"pooled-cross-well, own-history windows",well,4,208,0.0104336
iforest,"pooled-cross-well, own-history windows",well,4,212,0.0370354
iforest,"pooled-cross-well, own-history windows",well,4,216,-0.0371922
iforest,"pooled-cross-well, own-history windows",well,4,220,-0.014289
iforest,"pooled-cross-well, own-history windows",well,4,224,-0.00158109
iforest,"pooled-cross-well, own-history windows",well,4,228,-0.0475967
iforest,"pooled-cross-well, own-history windows",well,4,232,0.0218388
iforest,"pooled-cross-well, own-history windows",well,4,236,-0.0547662
iforest,"pooled-cross-well, own-history windows",well,4,240,-0.0220959
iforest,"pooled-cross-well, own-history windows",well,4,244,0.0338205
iforest,"pooled-cross-well, own-history windows",well,4,248,0.0482892
iforest,"pooled-cross-well, own-history windows",well,4,252,0.0464375
iforest,"pooled-cross-well, own-history windows",well,4,256,-0.0298741
iforest,"pooled-cross-well, own-history windows",well,4,260,-0.0428948
iforest,"pooled-cross-well, own-history windows",well,4,264,-0.0475967
iforest,"pooled-cross-well, own-history windows",well,4,268,-0.0117123
iforest,"pooled-cross-well, own-history windows",well,4,272,0.0110957
iforest,"pooled-cross-well, own-history windows",well,4,276,0.0258378
iforest,"pooled-cross-well, own-history windows",well,4,280,0.0337658
iforest,"pooled-cross-well, own-history windows",well,4,284,-0.0302659
iforest,"pooled-cross-well, own-history windows",well,4,288,-0.0255679
iforest,"pooled-cross-well, own-history windows",well,4,292,0.0182499
iforest,"pooled-cross-well, own-history windows",well,4,296,0.0482892
iforest,"pooled-cross-well, own-history windows",well,4,300,0.0544229
iforest,"pooled-cross-well, own-history windows",well,4,304,-0.0460445
iforest,"pooled-cross-well, own-history windows",well,4,308,-0.0483589
iforest,"pooled-cross-well, own-history windows",well,4,312,-0.0356539
iforest,"pooled-cross-well, own-history windows",well,4,316,0.0482892
iforest,"pooled-cross-well, own-history windows",well,4,320,0.0477714
iforest,"pooled-cross-well, own-history windows",well,4,324,-0.0360941
iforest,"pooled-cross-well, own-history windows",well,4,328,0.0151528
iforest,"pooled-cross-well, own-history windows",well,4,334,0.045351
iforest,"pooled-cross-well, own-history windows",well,4,338,0.0388867
iforest,"pooled-cross-well, own-history windows",well,4,342,0.0330111
iforest,"pooled-cross-well, own-history windows",well,4,346,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,350,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,357,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,358,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,362,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,366,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,370,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,374,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,378,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,382,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,386,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,390,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,394,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,398,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,402,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,406,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,410,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,414,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,418,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,422,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,426,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,430,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,434,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,438,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,442,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,446,0.0905736
iforest,"pooled-cross-well, own-history windows",well,4,450,0.0905736
iforest,"pooled-cross-well, own-history windows",well,0,579,0.0447273
iforest,"pooled-cross-well, own-history windows",well,0,580,0.0436956
iforest,"pooled-cross-well, own-history windows",well,0,581,0.0443052
iforest,"pooled-cross-well, own-history windows",well,0,591,-0.034888
iforest,"pooled-cross-well, own-history windows",well,0,595,-0.00660262
iforest,"pooled-cross-well, own-history windows",well,0,599,-0.0596452
iforest,"pooled-cross-well, own-history windows",well,0,603,-0.0449673
iforest,"pooled-cross-well, own-history windows",well,0,607,-0.0694298
iforest,"pooled-cross-well, own-history windows",well,0,611,0.0448734
iforest,"pooled-cross-well, own-history windows",well,0,615,-0.0672531
iforest,"pooled-cross-well, own-history windows",well,0,619,0.00845326
iforest,"pooled-cross-well, own-history windows",well,0,623,-0.0465536
iforest,"pooled-cross-well, own-history windows",well,0,627,0.042956
iforest,"pooled-cross-well, own-history windows",well,0,631,-0.0589621
iforest,"pooled-cross-well, own-history windows",well,0,635,0.0491366
iforest,"pooled-cross-well, own-history windows",well,0,639,-0.0581415
iforest,"pooled-cross-well, own-history windows",well,0,643,0.0246503
iforest,"pooled-cross-well, own-history windows",well,0,647,0.0307963
iforest,"pooled-cross-well, own-history windows",well,0,651,0.00171183
iforest,"pooled-cross-well, own-history windows",well,0,655,0.0307397
iforest,"pooled-cross-well, own-history windows",well,0,659,-0.062431
iforest,"pooled-cross-well, own-history windows",well,0,663,0.0297167
iforest,"pooled-cross-well, own-history windows",well,0,667,-0.0626567
iforest,"pooled-cross-well, own-history windows",well,0,671,-0.023353
iforest,"pooled-cross-well, own-history windows",well,0,675,-0.0388044
iforest,"pooled-cross-well, own-history windows",well,0,679,0.0642547
iforest,"pooled-cross-well, own-history windows",well,0,683,0.00962065
iforest,"pooled-cross-well, own-history windows",well,0,687,-0.00125741
iforest,"pooled-cross-well, own-history windows",well,0,691,-0.00574785
iforest,"pooled-cross-well, own-history windows",well,0,695,-0.0150453
iforest,"pooled-cross-well, own-history windows",well,0,699,-0.0391135
iforest,"pooled-cross-well, own-history windows",well,0,703,-0.0504343
iforest,"pooled-cross-well, own-history windows",well,0,707,-0.00488387
iforest,"pooled-cross-well, own-history windows",well,0,711,0.000135592
