instance,well,window_key,window_index,onset_offset,role,variable,n_context_minutes,n_context_filled,n_target_minutes,n_target_skipped,surprise,refusal
WELL-00026_20170207230000,WELL-00026,211,33,-4,baseline,P-ANULAR,240,0,60,0,0.3176,
WELL-00026_20170207230000,WELL-00026,211,33,-4,baseline,P-JUS-CKGL,240,0,60,0,0.2712,
WELL-00026_20170207230000,WELL-00026,211,33,-4,baseline,P-MON-CKP,240,0,60,0,0.3392,
WELL-00026_20170207230000,WELL-00026,211,33,-4,baseline,P-PDG,240,0,60,0,0.355,
WELL-00026_20170207230000,WELL-00026,211,33,-4,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170207230000,WELL-00026,211,33,-4,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170207230000,WELL-00026,212,34,-3,baseline,P-ANULAR,240,0,60,0,0.3396,
WELL-00026_20170207230000,WELL-00026,212,34,-3,baseline,P-JUS-CKGL,240,0,60,0,0.6371,
WELL-00026_20170207230000,WELL-00026,212,34,-3,baseline,P-MON-CKP,240,0,60,0,0.2917,
WELL-00026_20170207230000,WELL-00026,212,34,-3,baseline,P-PDG,240,0,60,0,0.3312,
WELL-00026_20170207230000,WELL-00026,212,34,-3,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170207230000,WELL-00026,212,34,-3,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170207230000,WELL-00026,213,35,-2,pre,P-ANULAR,240,0,60,0,0.2175,
WELL-00026_20170207230000,WELL-00026,213,35,-2,pre,P-JUS-CKGL,240,0,60,0,0.3629,
WELL-00026_20170207230000,WELL-00026,213,35,-2,pre,P-MON-CKP,240,0,60,0,0.3205,
WELL-00026_20170207230000,WELL-00026,213,35,-2,pre,P-PDG,240,0,60,0,0.2607,
WELL-00026_20170207230000,WELL-00026,213,35,-2,pre,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170207230000,WELL-00026,213,35,-2,pre,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170207230000,WELL-00026,214,37,0,post0,P-ANULAR,240,0,60,0,0.3478,
WELL-00026_20170207230000,WELL-00026,214,37,0,post0,P-JUS-CKGL,240,0,60,0,0.4825,
WELL-00026_20170207230000,WELL-00026,214,37,0,post0,P-MON-CKP,240,0,60,0,0.3166,
WELL-00026_20170207230000,WELL-00026,214,37,0,post0,P-PDG,240,0,60,0,0.1574,
WELL-00026_20170207230000,WELL-00026,214,37,0,post0,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170207230000,WELL-00026,214,37,0,post0,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170207230000,WELL-00026,215,38,1,post1,P-ANULAR,240,0,60,0,0.1834,
WELL-00026_20170207230000,WELL-00026,215,38,1,post1,P-JUS-CKGL,240,0,60,0,0.1654,
WELL-00026_20170207230000,WELL-00026,215,38,1,post1,P-MON-CKP,240,0,60,0,0.258,
WELL-00026_20170207230000,WELL-00026,215,38,1,post1,P-PDG,240,0,60,0,0.329,
WELL-00026_20170207230000,WELL-00026,215,38,1,post1,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170207230000,WELL-00026,215,38,1,post1,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170608230000,WELL-00026,216,61,-5,baseline,P-ANULAR,240,0,60,0,1.1601,
WELL-00026_20170608230000,WELL-00026,216,61,-5,baseline,P-JUS-CKGL,240,0,60,0,0.194,
WELL-00026_20170608230000,WELL-00026,216,61,-5,baseline,P-MON-CKP,240,0,60,0,0.3003,
WELL-00026_20170608230000,WELL-00026,216,61,-5,baseline,P-PDG,240,0,60,0,0.7325,
WELL-00026_20170608230000,WELL-00026,216,61,-5,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170608230000,WELL-00026,216,61,-5,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170608230000,WELL-00026,217,62,-4,baseline,P-ANULAR,240,0,60,0,0.3586,
WELL-00026_20170608230000,WELL-00026,217,62,-4,baseline,P-JUS-CKGL,240,0,60,0,0.5428,
WELL-00026_20170608230000,WELL-00026,217,62,-4,baseline,P-MON-CKP,240,0,60,0,0.3044,
WELL-00026_20170608230000,WELL-00026,217,62,-4,baseline,P-PDG,240,0,60,0,0.2373,
WELL-00026_20170608230000,WELL-00026,217,62,-4,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170608230000,WELL-00026,217,62,-4,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170608230000,WELL-00026,218,63,-3,baseline,P-ANULAR,240,0,60,0,0.2147,
WELL-00026_20170608230000,WELL-00026,218,63,-3,baseline,P-JUS-CKGL,240,0,60,0,0.3827,
WELL-00026_20170608230000,WELL-00026,218,63,-3,baseline,P-MON-CKP,240,0,60,0,0.2814,
WELL-00026_20170608230000,WELL-00026,218,63,-3,baseline,P-PDG,240,0,60,0,0.2028,
WELL-00026_20170608230000,WELL-00026,218,63,-3,baseline,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170608230000,WELL-00026,218,63,-3,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170608230000,WELL-00026,219,64,-2,pre,P-ANULAR,240,0,60,0,0.363,
WELL-00026_20170608230000,WELL-00026,219,64,-2,pre,P-JUS-CKGL,240,0,60,0,0.2589,
WELL-00026_20170608230000,WELL-00026,219,64,-2,pre,P-MON-CKP,240,0,60,0,0.3101,
WELL-00026_20170608230000,WELL-00026,219,64,-2,pre,P-PDG,240,0,60,0,0.2088,
WELL-00026_20170608230000,WELL-00026,219,64,-2,pre,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170608230000,WELL-00026,219,64,-2,pre,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170608230000,WELL-00026,220,66,0,post0,P-ANULAR,240,0,60,0,0.3407,
WELL-00026_20170608230000,WELL-00026,220,66,0,post0,P-JUS-CKGL,240,0,60,0,0.4514,
WELL-00026_20170608230000,WELL-00026,220,66,0,post0,P-MON-CKP,240,0,60,0,0.2402,
WELL-00026_20170608230000,WELL-00026,220,66,0,post0,P-PDG,240,0,60,0,0.1142,
WELL-00026_20170608230000,WELL-00026,220,66,0,post0,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170608230000,WELL-00026,220,66,0,post0,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170608230000,WELL-00026,221,67,1,post1,P-ANULAR,240,0,60,0,0.4993,
WELL-00026_20170608230000,WELL-00026,221,67,1,post1,P-JUS-CKGL,240,0,60,0,0.1369,
WELL-00026_20170608230000,WELL-00026,221,67,1,post1,P-MON-CKP,240,0,60,0,0.2979,
WELL-00026_20170608230000,WELL-00026,221,67,1,post1,P-PDG,240,0,60,0,0.4359,
WELL-00026_20170608230000,WELL-00026,221,67,1,post1,P-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00026_20170608230000,WELL-00026,221,67,1,post1,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,222,9,-5,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,222,9,-5,baseline,P-JUS-CKGL,240,0,60,0,0.2376,
WELL-00027_20230918170106,WELL-00027,222,9,-5,baseline,P-MON-CKP,240,0,60,0,0.2539,
WELL-00027_20230918170106,WELL-00027,222,9,-5,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,222,9,-5,baseline,P-TPT,240,0,60,0,0.3383,
WELL-00027_20230918170106,WELL-00027,222,9,-5,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00027_20230918170106,WELL-00027,223,10,-4,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,223,10,-4,baseline,P-JUS-CKGL,240,0,60,0,1.0022,
WELL-00027_20230918170106,WELL-00027,223,10,-4,baseline,P-MON-CKP,240,0,60,0,0.1947,
WELL-00027_20230918170106,WELL-00027,223,10,-4,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,223,10,-4,baseline,P-TPT,240,0,60,0,0.7059,
WELL-00027_20230918170106,WELL-00027,223,10,-4,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00027_20230918170106,WELL-00027,224,11,-3,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,224,11,-3,baseline,P-JUS-CKGL,240,0,60,0,0.3728,
WELL-00027_20230918170106,WELL-00027,224,11,-3,baseline,P-MON-CKP,240,0,60,0,0.2382,
WELL-00027_20230918170106,WELL-00027,224,11,-3,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,224,11,-3,baseline,P-TPT,240,0,60,0,0.1586,
WELL-00027_20230918170106,WELL-00027,224,11,-3,baseline,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00027_20230918170106,WELL-00027,225,12,-2,pre,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,225,12,-2,pre,P-JUS-CKGL,240,0,60,0,0.8492,
WELL-00027_20230918170106,WELL-00027,225,12,-2,pre,P-MON-CKP,240,0,60,0,0.4457,
WELL-00027_20230918170106,WELL-00027,225,12,-2,pre,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,225,12,-2,pre,P-TPT,240,0,60,0,0.4284,
WELL-00027_20230918170106,WELL-00027,225,12,-2,pre,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00027_20230918170106,WELL-00027,226,14,0,post0,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,226,14,0,post0,P-JUS-CKGL,240,0,60,0,19.9878,
WELL-00027_20230918170106,WELL-00027,226,14,0,post0,P-MON-CKP,240,0,60,0,18.97,
WELL-00027_20230918170106,WELL-00027,226,14,0,post0,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,226,14,0,post0,P-TPT,240,0,60,0,4.0527,
WELL-00027_20230918170106,WELL-00027,226,14,0,post0,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00027_20230918170106,WELL-00027,227,15,1,post1,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,227,15,1,post1,P-JUS-CKGL,240,0,60,0,0.1855,
WELL-00027_20230918170106,WELL-00027,227,15,1,post1,P-MON-CKP,240,0,60,0,0.1483,
WELL-00027_20230918170106,WELL-00027,227,15,1,post1,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00027_20230918170106,WELL-00027,227,15,1,post1,P-TPT,240,0,60,0,0.2591,
WELL-00027_20230918170106,WELL-00027,227,15,1,post1,T-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00028_20210617053128,WELL-00028,228,8,-5,baseline,P-ANULAR,240,0,60,0,0.176,
WELL-00028_20210617053128,WELL-00028,228,8,-5,baseline,P-JUS-CKGL,240,0,60,0,0.2655,
WELL-00028_20210617053128,WELL-00028,228,8,-5,baseline,P-MON-CKP,240,0,60,0,0.2282,
WELL-00028_20210617053128,WELL-00028,228,8,-5,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00028_20210617053128,WELL-00028,228,8,-5,baseline,P-TPT,240,0,60,0,0.2119,
WELL-00028_20210617053128,WELL-00028,228,8,-5,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00028_20210617053128,WELL-00028,229,9,-4,baseline,P-ANULAR,240,0,60,0,0.8339,
WELL-00028_20210617053128,WELL-00028,229,9,-4,baseline,P-JUS-CKGL,240,0,60,0,0.2347,
WELL-00028_20210617053128,WELL-00028,229,9,-4,baseline,P-MON-CKP,240,0,60,0,0.2438,
WELL-00028_20210617053128,WELL-00028,229,9,-4,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00028_20210617053128,WELL-00028,229,9,-4,baseline,P-TPT,240,0,60,0,0.1714,
WELL-00028_20210617053128,WELL-00028,229,9,-4,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00028_20210617053128,WELL-00028,230,10,-3,baseline,P-ANULAR,240,0,60,0,0.1668,
WELL-00028_20210617053128,WELL-00028,230,10,-3,baseline,P-JUS-CKGL,240,0,60,0,0.2144,
WELL-00028_20210617053128,WELL-00028,230,10,-3,baseline,P-MON-CKP,240,0,60,0,0.2289,
WELL-00028_20210617053128,WELL-00028,230,10,-3,baseline,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00028_20210617053128,WELL-00028,230,10,-3,baseline,P-TPT,240,0,60,0,0.2677,
WELL-00028_20210617053128,WELL-00028,230,10,-3,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00028_20210617053128,WELL-00028,231,11,-2,pre,P-ANULAR,240,0,60,0,0.274,
WELL-00028_20210617053128,WELL-00028,231,11,-2,pre,P-JUS-CKGL,240,0,60,0,0.3336,
WELL-00028_20210617053128,WELL-00028,231,11,-2,pre,P-MON-CKP,240,0,60,0,0.3782,
WELL-00028_20210617053128,WELL-00028,231,11,-2,pre,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00028_20210617053128,WELL-00028,231,11,-2,pre,P-TPT,240,0,60,0,0.3881,
WELL-00028_20210617053128,WELL-00028,231,11,-2,pre,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00028_20210617053128,WELL-00028,232,13,0,post0,P-ANULAR,240,0,60,0,0.1171,
WELL-00028_20210617053128,WELL-00028,232,13,0,post0,P-JUS-CKGL,240,0,60,0,33.6104,
WELL-00028_20210617053128,WELL-00028,232,13,0,post0,P-MON-CKP,240,0,60,0,1.4331,
WELL-00028_20210617053128,WELL-00028,232,13,0,post0,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00028_20210617053128,WELL-00028,232,13,0,post0,P-TPT,240,0,60,0,0.1181,
WELL-00028_20210617053128,WELL-00028,232,13,0,post0,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00028_20210617053128,WELL-00028,233,14,1,post1,P-ANULAR,240,0,60,0,0.51,
WELL-00028_20210617053128,WELL-00028,233,14,1,post1,P-JUS-CKGL,240,0,60,0,0.057,
WELL-00028_20210617053128,WELL-00028,233,14,1,post1,P-MON-CKP,240,0,60,0,0.2418,
WELL-00028_20210617053128,WELL-00028,233,14,1,post1,P-PDG,240,,60,,,context is constant: the surprise has no scale
WELL-00028_20210617053128,WELL-00028,233,14,1,post1,P-TPT,240,0,60,0,0.4671,
WELL-00028_20210617053128,WELL-00028,233,14,1,post1,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00029_20201020231724,WELL-00029,234,11,-5,baseline,P-ANULAR,240,0,60,0,0.2282,
WELL-00029_20201020231724,WELL-00029,234,11,-5,baseline,P-JUS-CKGL,240,0,60,0,0.302,
WELL-00029_20201020231724,WELL-00029,234,11,-5,baseline,P-MON-CKP,240,0,60,0,0.3371,
WELL-00029_20201020231724,WELL-00029,234,11,-5,baseline,P-PDG,240,0,60,0,0.3123,
WELL-00029_20201020231724,WELL-00029,234,11,-5,baseline,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00029_20201020231724,WELL-00029,234,11,-5,baseline,T-TPT,240,0,60,0,0.2951,
WELL-00029_20201020231724,WELL-00029,235,12,-4,baseline,P-ANULAR,240,0,60,0,0.4184,
WELL-00029_20201020231724,WELL-00029,235,12,-4,baseline,P-JUS-CKGL,240,0,60,0,0.4083,
WELL-00029_20201020231724,WELL-00029,235,12,-4,baseline,P-MON-CKP,240,0,60,0,0.2422,
WELL-00029_20201020231724,WELL-00029,235,12,-4,baseline,P-PDG,240,0,60,0,0.5358,
WELL-00029_20201020231724,WELL-00029,235,12,-4,baseline,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00029_20201020231724,WELL-00029,235,12,-4,baseline,T-TPT,240,0,60,0,0.3013,
WELL-00029_20201020231724,WELL-00029,236,13,-3,baseline,P-ANULAR,240,0,60,0,0.2842,
WELL-00029_20201020231724,WELL-00029,236,13,-3,baseline,P-JUS-CKGL,240,0,60,0,0.2065,
WELL-00029_20201020231724,WELL-00029,236,13,-3,baseline,P-MON-CKP,240,0,60,0,0.2226,
WELL-00029_20201020231724,WELL-00029,236,13,-3,baseline,P-PDG,240,0,60,0,0.1994,
WELL-00029_20201020231724,WELL-00029,236,13,-3,baseline,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00029_20201020231724,WELL-00029,236,13,-3,baseline,T-TPT,240,0,60,0,0.3118,
WELL-00029_20201020231724,WELL-00029,237,14,-2,pre,P-ANULAR,240,0,60,0,0.302,
WELL-00029_20201020231724,WELL-00029,237,14,-2,pre,P-JUS-CKGL,240,0,60,0,0.1907,
WELL-00029_20201020231724,WELL-00029,237,14,-2,pre,P-MON-CKP,240,0,60,0,0.2774,
WELL-00029_20201020231724,WELL-00029,237,14,-2,pre,P-PDG,240,0,60,0,0.1489,
WELL-00029_20201020231724,WELL-00029,237,14,-2,pre,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00029_20201020231724,WELL-00029,237,14,-2,pre,T-TPT,240,0,60,0,0.2739,
WELL-00029_20201020231724,WELL-00029,238,16,0,post0,P-ANULAR,240,0,60,0,6.7689,
WELL-00029_20201020231724,WELL-00029,238,16,0,post0,P-JUS-CKGL,240,0,60,0,77.6498,
WELL-00029_20201020231724,WELL-00029,238,16,0,post0,P-MON-CKP,240,0,60,0,99.2246,
WELL-00029_20201020231724,WELL-00029,238,16,0,post0,P-PDG,240,0,60,0,396.5456,
WELL-00029_20201020231724,WELL-00029,238,16,0,post0,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00029_20201020231724,WELL-00029,238,16,0,post0,T-TPT,240,0,60,0,200.2683,
WELL-00029_20201020231724,WELL-00029,239,17,1,post1,P-ANULAR,240,0,60,0,0.3409,
WELL-00029_20201020231724,WELL-00029,239,17,1,post1,P-JUS-CKGL,240,0,60,0,1.3098,
WELL-00029_20201020231724,WELL-00029,239,17,1,post1,P-MON-CKP,240,0,60,0,0.635,
WELL-00029_20201020231724,WELL-00029,239,17,1,post1,P-PDG,240,0,60,0,0.191,
WELL-00029_20201020231724,WELL-00029,239,17,1,post1,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00029_20201020231724,WELL-00029,239,17,1,post1,T-TPT,240,0,60,0,1.4472,
WELL-00030_20141108012623,WELL-00030,240,4,-5,baseline,P-ANULAR,240,0,60,0,0.3299,
WELL-00030_20141108012623,WELL-00030,240,4,-5,baseline,P-JUS-CKGL,240,0,60,0,0.3262,
WELL-00030_20141108012623,WELL-00030,240,4,-5,baseline,P-MON-CKP,240,0,60,0,0.4241,
WELL-00030_20141108012623,WELL-00030,240,4,-5,baseline,P-PDG,240,0,60,0,0.3191,
WELL-00030_20141108012623,WELL-00030,240,4,-5,baseline,P-TPT,240,0,60,0,0.3514,
WELL-00030_20141108012623,WELL-00030,240,4,-5,baseline,T-TPT,240,0,60,0,0.6082,
WELL-00030_20141108012623,WELL-00030,241,5,-4,baseline,P-ANULAR,240,0,60,0,0.3962,
WELL-00030_20141108012623,WELL-00030,241,5,-4,baseline,P-JUS-CKGL,240,0,60,0,0.4385,
WELL-00030_20141108012623,WELL-00030,241,5,-4,baseline,P-MON-CKP,240,0,60,0,0.2305,
WELL-00030_20141108012623,WELL-00030,241,5,-4,baseline,P-PDG,240,0,60,0,0.3634,
WELL-00030_20141108012623,WELL-00030,241,5,-4,baseline,P-TPT,240,0,60,0,0.2089,
WELL-00030_20141108012623,WELL-00030,241,5,-4,baseline,T-TPT,240,0,60,0,0.7082,
WELL-00030_20141108012623,WELL-00030,242,6,-3,baseline,P-ANULAR,240,0,60,0,0.7671,
WELL-00030_20141108012623,WELL-00030,242,6,-3,baseline,P-JUS-CKGL,240,0,60,0,0.7029,
WELL-00030_20141108012623,WELL-00030,242,6,-3,baseline,P-MON-CKP,240,0,60,0,0.4079,
WELL-00030_20141108012623,WELL-00030,242,6,-3,baseline,P-PDG,240,0,60,0,0.2669,
WELL-00030_20141108012623,WELL-00030,242,6,-3,baseline,P-TPT,240,0,60,0,0.244,
WELL-00030_20141108012623,WELL-00030,242,6,-3,baseline,T-TPT,240,0,60,0,0.8158,
WELL-00030_20141108012623,WELL-00030,243,7,-2,pre,P-ANULAR,240,0,60,0,0.2642,
WELL-00030_20141108012623,WELL-00030,243,7,-2,pre,P-JUS-CKGL,240,0,60,0,0.2954,
WELL-00030_20141108012623,WELL-00030,243,7,-2,pre,P-MON-CKP,240,0,60,0,0.3468,
WELL-00030_20141108012623,WELL-00030,243,7,-2,pre,P-PDG,240,0,60,0,0.2918,
WELL-00030_20141108012623,WELL-00030,243,7,-2,pre,P-TPT,240,0,60,0,0.3294,
WELL-00030_20141108012623,WELL-00030,243,7,-2,pre,T-TPT,240,0,60,0,0.3701,
WELL-00030_20141108012623,WELL-00030,244,9,0,post0,P-ANULAR,240,0,60,0,7.0659,
WELL-00030_20141108012623,WELL-00030,244,9,0,post0,P-JUS-CKGL,240,0,60,0,29.1174,
WELL-00030_20141108012623,WELL-00030,244,9,0,post0,P-MON-CKP,240,0,60,0,1.5514,
WELL-00030_20141108012623,WELL-00030,244,9,0,post0,P-PDG,240,0,60,0,1.043,
WELL-00030_20141108012623,WELL-00030,244,9,0,post0,P-TPT,240,0,60,0,1.7427,
WELL-00030_20141108012623,WELL-00030,244,9,0,post0,T-TPT,240,0,60,0,4.4785,
WELL-00030_20141108012623,WELL-00030,245,10,1,post1,P-ANULAR,240,0,60,0,0.2917,
WELL-00030_20141108012623,WELL-00030,245,10,1,post1,P-JUS-CKGL,240,0,60,0,1.0599,
WELL-00030_20141108012623,WELL-00030,245,10,1,post1,P-MON-CKP,240,0,60,0,0.2288,
WELL-00030_20141108012623,WELL-00030,245,10,1,post1,P-PDG,240,0,60,0,0.3777,
WELL-00030_20141108012623,WELL-00030,245,10,1,post1,P-TPT,240,0,60,0,0.3088,
WELL-00030_20141108012623,WELL-00030,245,10,1,post1,T-TPT,240,0,60,0,0.0312,
WELL-00031_20140403170404,WELL-00031,246,3,-5,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,246,3,-5,baseline,P-JUS-CKGL,193,47,60,0,0.1302,
WELL-00031_20140403170404,WELL-00031,246,3,-5,baseline,P-MON-CKP,193,47,60,0,0.263,
WELL-00031_20140403170404,WELL-00031,246,3,-5,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,246,3,-5,baseline,P-TPT,193,,60,,,context is constant: the surprise has no scale
WELL-00031_20140403170404,WELL-00031,246,3,-5,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,247,4,-4,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,247,4,-4,baseline,P-JUS-CKGL,240,0,60,0,0.2059,
WELL-00031_20140403170404,WELL-00031,247,4,-4,baseline,P-MON-CKP,240,0,60,0,0.3159,
WELL-00031_20140403170404,WELL-00031,247,4,-4,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,247,4,-4,baseline,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00031_20140403170404,WELL-00031,247,4,-4,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,248,5,-3,baseline,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,248,5,-3,baseline,P-JUS-CKGL,240,0,60,0,0.1561,
WELL-00031_20140403170404,WELL-00031,248,5,-3,baseline,P-MON-CKP,240,0,60,0,0.316,
WELL-00031_20140403170404,WELL-00031,248,5,-3,baseline,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,248,5,-3,baseline,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00031_20140403170404,WELL-00031,248,5,-3,baseline,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,249,6,-2,pre,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,249,6,-2,pre,P-JUS-CKGL,240,0,60,0,0.1563,
WELL-00031_20140403170404,WELL-00031,249,6,-2,pre,P-MON-CKP,240,0,60,0,0.2051,
WELL-00031_20140403170404,WELL-00031,249,6,-2,pre,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,249,6,-2,pre,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00031_20140403170404,WELL-00031,249,6,-2,pre,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,250,8,0,post0,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,250,8,0,post0,P-JUS-CKGL,240,0,60,0,3098.331,
WELL-00031_20140403170404,WELL-00031,250,8,0,post0,P-MON-CKP,240,0,60,0,4.2194,
WELL-00031_20140403170404,WELL-00031,250,8,0,post0,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,250,8,0,post0,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00031_20140403170404,WELL-00031,250,8,0,post0,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,251,9,1,post1,P-ANULAR,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,251,9,1,post1,P-JUS-CKGL,240,0,60,0,0.2646,
WELL-00031_20140403170404,WELL-00031,251,9,1,post1,P-MON-CKP,240,0,60,0,0.2805,
WELL-00031_20140403170404,WELL-00031,251,9,1,post1,P-PDG,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
WELL-00031_20140403170404,WELL-00031,251,9,1,post1,P-TPT,240,,60,,,context is constant: the surprise has no scale
WELL-00031_20140403170404,WELL-00031,251,9,1,post1,T-TPT,0,,0,,,"context: 0 of 240 minutes with data, fewer than 60"
