bed,record,scoring,position,window_index,label,role,score,refusal
3w_own_history,WELL-00016_20190924191606,rolling,2,3,0,fit,,fewer than 3 windows precede this window
3w_own_history,WELL-00016_20190924191606,rolling,3,4,0,threshold,4.4468,
3w_own_history,WELL-00016_20190924191606,rolling,4,5,0,threshold,2.0724,
3w_own_history,WELL-00016_20190924191606,rolling,5,6,0,threshold,4.3235,
3w_own_history,WELL-00016_20190924191606,rolling,6,7,0,stream,8.3044,
3w_own_history,WELL-00016_20190924191606,rolling,7,8,0,stream,2.8997,
3w_own_history,WELL-00016_20190924191606,rolling,8,9,0,stream,9.0735,
3w_own_history,WELL-00016_20190924191606,rolling,9,10,0,stream,18.3684,
3w_own_history,WELL-00016_20190924191606,rolling,10,11,0,stream,3.6434,
3w_own_history,WELL-00016_20190924191606,static,0,1,0,fit,6.042,
3w_own_history,WELL-00016_20190924191606,static,1,2,0,fit,2.4954,
3w_own_history,WELL-00016_20190924191606,static,2,3,0,fit,2.6326,
3w_own_history,WELL-00016_20190924191606,static,3,4,0,threshold,4.4468,
3w_own_history,WELL-00016_20190924191606,static,4,5,0,threshold,4.5307,
3w_own_history,WELL-00016_20190924191606,static,5,6,0,threshold,6.6385,
3w_own_history,WELL-00016_20190924191606,static,6,7,0,stream,8.0526,
3w_own_history,WELL-00016_20190924191606,static,7,8,0,stream,8.0489,
3w_own_history,WELL-00016_20190924191606,static,8,9,0,stream,8.6473,
3w_own_history,WELL-00016_20190924191606,static,9,10,0,stream,4.8627,
3w_own_history,WELL-00016_20190924191606,static,10,11,0,stream,4.7859,
3w_own_history,WELL-00019_20120601165020,clock,0,1,0,fit,0.0,
3w_own_history,WELL-00019_20120601165020,clock,1,2,0,fit,1.0,
3w_own_history,WELL-00019_20120601165020,clock,2,3,0,fit,2.0,
3w_own_history,WELL-00019_20120601165020,clock,3,4,0,threshold,3.0,
3w_own_history,WELL-00019_20120601165020,clock,4,5,0,threshold,4.0,
3w_own_history,WELL-00019_20120601165020,clock,5,6,0,threshold,5.0,
3w_own_history,WELL-00019_20120601165020,clock,6,7,0,stream,6.0,
3w_own_history,WELL-00019_20120601165020,clock,7,8,0,stream,7.0,
3w_own_history,WELL-00019_20120601165020,clock,8,9,0,stream,8.0,
3w_own_history,WELL-00019_20120601165020,clock,9,10,0,stream,9.0,
3w_own_history,WELL-00019_20120601165020,clock,10,11,0,stream,10.0,
3w_own_history,WELL-00019_20120601165020,clock,11,12,0,stream,11.0,
3w_own_history,WELL-00019_20120601165020,clock,12,13,0,stream,12.0,
3w_own_history,WELL-00019_20120601165020,clock,13,14,0,stream,13.0,
3w_own_history,WELL-00019_20120601165020,clock,14,15,0,stream,14.0,
3w_own_history,WELL-00019_20120601165020,clock,15,16,0,stream,15.0,
3w_own_history,WELL-00019_20120601165020,clock,16,17,0,stream,16.0,
3w_own_history,WELL-00019_20120601165020,clock,17,18,0,stream,17.0,
3w_own_history,WELL-00019_20120601165020,clock,18,19,0,stream,18.0,
3w_own_history,WELL-00019_20120601165020,clock,19,20,0,stream,19.0,
3w_own_history,WELL-00019_20120601165020,clock,20,21,0,stream,20.0,
3w_own_history,WELL-00019_20120601165020,clock,21,22,0,stream,21.0,
3w_own_history,WELL-00019_20120601165020,clock,22,23,0,stream,22.0,
3w_own_history,WELL-00019_20120601165020,clock,23,24,0,stream,23.0,
3w_own_history,WELL-00019_20120601165020,clock,24,25,0,stream,24.0,
3w_own_history,WELL-00019_20120601165020,clock,25,26,0,stream,25.0,
3w_own_history,WELL-00019_20120601165020,clock,26,27,0,stream,26.0,
3w_own_history,WELL-00019_20120601165020,clock,27,28,0,stream,27.0,
3w_own_history,WELL-00019_20120601165020,clock,28,29,1,stream,28.0,
3w_own_history,WELL-00019_20120601165020,clock,29,30,1,stream,29.0,
3w_own_history,WELL-00019_20120601165020,clock,30,31,1,stream,30.0,
3w_own_history,WELL-00019_20120601165020,clock,31,32,1,stream,31.0,
3w_own_history,WELL-00019_20120601165020,clock,32,33,1,stream,32.0,
3w_own_history,WELL-00019_20120601165020,clock,33,34,1,stream,33.0,
3w_own_history,WELL-00019_20120601165020,clock,34,35,1,stream,34.0,
3w_own_history,WELL-00019_20120601165020,clock,35,36,1,stream,35.0,
3w_own_history,WELL-00019_20120601165020,clock,36,37,1,stream,36.0,
3w_own_history,WELL-00019_20120601165020,clock,37,38,1,stream,37.0,
3w_own_history,WELL-00019_20120601165020,clock,38,39,1,stream,38.0,
3w_own_history,WELL-00019_20120601165020,clock,39,40,1,stream,39.0,
3w_own_history,WELL-00019_20120601165020,clock,40,41,1,stream,40.0,
3w_own_history,WELL-00019_20120601165020,clock,41,42,1,stream,41.0,
3w_own_history,WELL-00019_20120601165020,clock,42,43,1,stream,42.0,
3w_own_history,WELL-00019_20120601165020,clock,43,44,1,stream,43.0,
3w_own_history,WELL-00019_20120601165020,clock,44,45,1,stream,44.0,
3w_own_history,WELL-00019_20120601165020,clock,45,46,1,stream,45.0,
3w_own_history,WELL-00019_20120601165020,clock,46,47,1,stream,46.0,
3w_own_history,WELL-00019_20120601165020,clock,47,48,1,stream,47.0,
3w_own_history,WELL-00019_20120601165020,clock,48,49,1,stream,48.0,
3w_own_history,WELL-00019_20120601165020,clock,49,50,1,stream,49.0,
3w_own_history,WELL-00019_20120601165020,clock,50,51,1,stream,50.0,
3w_own_history,WELL-00019_20120601165020,clock,51,52,1,stream,51.0,
3w_own_history,WELL-00019_20120601165020,clock,52,53,1,stream,52.0,
3w_own_history,WELL-00019_20120601165020,clock,53,54,1,stream,53.0,
3w_own_history,WELL-00019_20120601165020,clock,54,55,1,stream,54.0,
3w_own_history,WELL-00019_20120601165020,clock,55,56,1,stream,55.0,
3w_own_history,WELL-00019_20120601165020,clock,56,57,1,stream,56.0,
3w_own_history,WELL-00019_20120601165020,clock,57,58,1,stream,57.0,
3w_own_history,WELL-00019_20120601165020,clock,58,59,1,stream,58.0,
3w_own_history,WELL-00019_20120601165020,clock,59,60,1,stream,59.0,
3w_own_history,WELL-00019_20120601165020,clock,60,61,1,stream,60.0,
3w_own_history,WELL-00019_20120601165020,clock,61,62,1,stream,61.0,
3w_own_history,WELL-00019_20120601165020,clock,62,63,1,stream,62.0,
3w_own_history,WELL-00019_20120601165020,clock,63,64,1,stream,63.0,
3w_own_history,WELL-00019_20120601165020,clock,64,65,1,stream,64.0,
3w_own_history,WELL-00019_20120601165020,clock,65,66,1,stream,65.0,
3w_own_history,WELL-00019_20120601165020,differenced,0,1,0,fit,2.4279,
3w_own_history,WELL-00019_20120601165020,differenced,1,2,0,fit,2.6966,
3w_own_history,WELL-00019_20120601165020,differenced,2,3,0,fit,2.833,
3w_own_history,WELL-00019_20120601165020,differenced,3,4,0,threshold,2.4284,
3w_own_history,WELL-00019_20120601165020,differenced,4,5,0,threshold,3.1029,
3w_own_history,WELL-00019_20120601165020,differenced,5,6,0,threshold,2.2929,
3w_own_history,WELL-00019_20120601165020,differenced,6,7,0,stream,3.0563,
3w_own_history,WELL-00019_20120601165020,differenced,7,8,0,stream,2.4284,
3w_own_history,WELL-00019_20120601165020,differenced,8,9,0,stream,2.6966,
3w_own_history,WELL-00019_20120601165020,differenced,9,10,0,stream,2.6982,
3w_own_history,WELL-00019_20120601165020,differenced,10,11,0,stream,2.3127,
3w_own_history,WELL-00019_20120601165020,differenced,11,12,0,stream,2.9674,
3w_own_history,WELL-00019_20120601165020,differenced,12,13,0,stream,3.1316,
3w_own_history,WELL-00019_20120601165020,differenced,13,14,0,stream,3.1316,
3w_own_history,WELL-00019_20120601165020,differenced,14,15,0,stream,3.2281,
3w_own_history,WELL-00019_20120601165020,differenced,15,16,0,stream,3.7097,
3w_own_history,WELL-00019_20120601165020,differenced,16,17,0,stream,6.0526,
3w_own_history,WELL-00019_20120601165020,differenced,17,18,0,stream,4.9624,
3w_own_history,WELL-00019_20120601165020,differenced,18,19,0,stream,5.4925,
3w_own_history,WELL-00019_20120601165020,differenced,19,20,0,stream,6.3115,
3w_own_history,WELL-00019_20120601165020,differenced,20,21,0,stream,5.4923,
3w_own_history,WELL-00019_20120601165020,differenced,21,22,0,stream,4.9143,
3w_own_history,WELL-00019_20120601165020,differenced,22,23,0,stream,5.1551,
3w_own_history,WELL-00019_20120601165020,differenced,23,24,0,stream,5.107,
3w_own_history,WELL-00019_20120601165020,differenced,24,25,0,stream,5.3478,
3w_own_history,WELL-00019_20120601165020,differenced,25,26,0,stream,5.1551,
3w_own_history,WELL-00019_20120601165020,differenced,26,27,0,stream,5.1552,
3w_own_history,WELL-00019_20120601165020,differenced,27,28,0,stream,5.5406,
3w_own_history,WELL-00019_20120601165020,differenced,28,29,1,stream,54.5868,
3w_own_history,WELL-00019_20120601165020,differenced,29,30,1,stream,12.4466,
3w_own_history,WELL-00019_20120601165020,differenced,30,31,1,stream,153.98,
3w_own_history,WELL-00019_20120601165020,differenced,31,32,1,stream,245.1043,
3w_own_history,WELL-00019_20120601165020,differenced,32,33,1,stream,101.7058,
3w_own_history,WELL-00019_20120601165020,differenced,33,34,1,stream,55.9358,
3w_own_history,WELL-00019_20120601165020,differenced,34,35,1,stream,10.7927,
3w_own_history,WELL-00019_20120601165020,differenced,35,36,1,stream,18.308,
3w_own_history,WELL-00019_20120601165020,differenced,36,37,1,stream,42.253,
3w_own_history,WELL-00019_20120601165020,differenced,37,38,1,stream,54.2495,
3w_own_history,WELL-00019_20120601165020,differenced,38,39,1,stream,11.3324,
3w_own_history,WELL-00019_20120601165020,differenced,39,40,1,stream,24.6195,
3w_own_history,WELL-00019_20120601165020,differenced,40,41,1,stream,63.5481,
3w_own_history,WELL-00019_20120601165020,differenced,41,42,1,stream,11.737,
3w_own_history,WELL-00019_20120601165020,differenced,42,43,1,stream,16.4291,
3w_own_history,WELL-00019_20120601165020,differenced,43,44,1,stream,40.8557,
3w_own_history,WELL-00019_20120601165020,differenced,44,45,1,stream,12.2767,
3w_own_history,WELL-00019_20120601165020,differenced,45,46,1,stream,18.6935,
3w_own_history,WELL-00019_20120601165020,differenced,46,47,1,stream,92.4555,
3w_own_history,WELL-00019_20120601165020,differenced,47,48,1,stream,64.3189,
3w_own_history,WELL-00019_20120601165020,differenced,48,49,1,stream,19.8498,
3w_own_history,WELL-00019_20120601165020,differenced,49,50,1,stream,13.3327,
3w_own_history,WELL-00019_20120601165020,differenced,50,51,1,stream,107.2464,
3w_own_history,WELL-00019_20120601165020,differenced,51,52,1,stream,11.872,
3w_own_history,WELL-00019_20120601165020,differenced,52,53,1,stream,18.9825,
3w_own_history,WELL-00019_20120601165020,differenced,53,54,1,stream,82.0007,
3w_own_history,WELL-00019_20120601165020,differenced,54,55,1,stream,92.07,
3w_own_history,WELL-00019_20120601165020,differenced,55,56,1,stream,15.1764,
3w_own_history,WELL-00019_20120601165020,differenced,56,57,1,stream,15.1764,
3w_own_history,WELL-00019_20120601165020,differenced,57,58,1,stream,4.4807,
3w_own_history,WELL-00019_20120601165020,differenced,58,59,1,stream,21.4878,
3w_own_history,WELL-00019_20120601165020,differenced,59,60,1,stream,28.2811,
3w_own_history,WELL-00019_20120601165020,differenced,60,61,1,stream,11.8039,
3w_own_history,WELL-00019_20120601165020,differenced,61,62,1,stream,18.5008,
3w_own_history,WELL-00019_20120601165020,differenced,62,63,1,stream,3.9507,
3w_own_history,WELL-00019_20120601165020,differenced,63,64,1,stream,1.7538,
3w_own_history,WELL-00019_20120601165020,differenced,64,65,1,stream,1.7543,
3w_own_history,WELL-00019_20120601165020,differenced,65,66,1,stream,2.0239,
3w_own_history,WELL-00019_20120601165020,rolling,0,1,0,fit,,fewer than 3 windows precede this window
3w_own_history,WELL-00019_20120601165020,rolling,1,2,0,fit,,fewer than 3 windows precede this window
3w_own_history,WELL-00019_20120601165020,rolling,2,3,0,fit,,fewer than 3 windows precede this window
3w_own_history,WELL-00019_20120601165020,rolling,3,4,0,threshold,3.4723,
3w_own_history,WELL-00019_20120601165020,rolling,4,5,0,threshold,3.1017,
3w_own_history,WELL-00019_20120601165020,rolling,5,6,0,threshold,2.5846,
3w_own_history,WELL-00019_20120601165020,rolling,6,7,0,stream,3.5079,
3w_own_history,WELL-00019_20120601165020,rolling,7,8,0,stream,2.3976,
3w_own_history,WELL-00019_20120601165020,rolling,8,9,0,stream,3.4915,
3w_own_history,WELL-00019_20120601165020,rolling,9,10,0,stream,2.3922,
3w_own_history,WELL-00019_20120601165020,rolling,10,11,0,stream,3.7546,
3w_own_history,WELL-00019_20120601165020,rolling,11,12,0,stream,2.6871,
3w_own_history,WELL-00019_20120601165020,rolling,12,13,0,stream,3.3724,
3w_own_history,WELL-00019_20120601165020,rolling,13,14,0,stream,2.686,
3w_own_history,WELL-00019_20120601165020,rolling,14,15,0,stream,3.2399,
3w_own_history,WELL-00019_20120601165020,rolling,15,16,0,stream,3.0352,
3w_own_history,WELL-00019_20120601165020,rolling,16,17,0,stream,3.9106,
3w_own_history,WELL-00019_20120601165020,rolling,17,18,0,stream,4.3223,
3w_own_history,WELL-00019_20120601165020,rolling,18,19,0,stream,4.0518,
3w_own_history,WELL-00019_20120601165020,rolling,19,20,0,stream,3.1851,
3w_own_history,WELL-00019_20120601165020,rolling,20,21,0,stream,5.0004,
3w_own_history,WELL-00019_20120601165020,rolling,21,22,0,stream,3.0686,
3w_own_history,WELL-00019_20120601165020,rolling,22,23,0,stream,2.945,
3w_own_history,WELL-00019_20120601165020,rolling,23,24,0,stream,4.5816,
3w_own_history,WELL-00019_20120601165020,rolling,24,25,0,stream,4.8366,
3w_own_history,WELL-00019_20120601165020,rolling,25,26,0,stream,3.5144,
3w_own_history,WELL-00019_20120601165020,rolling,26,27,0,stream,3.1017,
3w_own_history,WELL-00019_20120601165020,rolling,27,28,0,stream,3.6462,
3w_own_history,WELL-00019_20120601165020,rolling,28,29,1,stream,102.5857,
3w_own_history,WELL-00019_20120601165020,rolling,29,30,1,stream,135.8156,
3w_own_history,WELL-00019_20120601165020,rolling,30,31,1,stream,34.277,
3w_own_history,WELL-00019_20120601165020,rolling,31,32,1,stream,98.9188,
3w_own_history,WELL-00019_20120601165020,rolling,32,33,1,stream,45.6529,
3w_own_history,WELL-00019_20120601165020,rolling,33,34,1,stream,5.7047,
3w_own_history,WELL-00019_20120601165020,rolling,34,35,1,stream,2.4814,
3w_own_history,WELL-00019_20120601165020,rolling,35,36,1,stream,4.5333,
3w_own_history,WELL-00019_20120601165020,rolling,36,37,1,stream,6.4697,
3w_own_history,WELL-00019_20120601165020,rolling,37,38,1,stream,5.4674,
3w_own_history,WELL-00019_20120601165020,rolling,38,39,1,stream,5.315,
3w_own_history,WELL-00019_20120601165020,rolling,39,40,1,stream,2.0817,
3w_own_history,WELL-00019_20120601165020,rolling,40,41,1,stream,2.8602,
3w_own_history,WELL-00019_20120601165020,rolling,41,42,1,stream,4.1788,
3w_own_history,WELL-00019_20120601165020,rolling,42,43,1,stream,1.4138,
3w_own_history,WELL-00019_20120601165020,rolling,43,44,1,stream,6.3977,
3w_own_history,WELL-00019_20120601165020,rolling,44,45,1,stream,8.0697,
3w_own_history,WELL-00019_20120601165020,rolling,45,46,1,stream,1.3564,
3w_own_history,WELL-00019_20120601165020,rolling,46,47,1,stream,2.3792,
3w_own_history,WELL-00019_20120601165020,rolling,47,48,1,stream,3.7294,
3w_own_history,WELL-00019_20120601165020,rolling,48,49,1,stream,3.4353,
3w_own_history,WELL-00019_20120601165020,rolling,49,50,1,stream,2.1005,
3w_own_history,WELL-00019_20120601165020,rolling,50,51,1,stream,2.3118,
3w_own_history,WELL-00019_20120601165020,rolling,51,52,1,stream,3.4989,
3w_own_history,WELL-00019_20120601165020,rolling,52,53,1,stream,1.3952,
3w_own_history,WELL-00019_20120601165020,rolling,53,54,1,stream,2.4828,
3w_own_history,WELL-00019_20120601165020,rolling,54,55,1,stream,3.1629,
3w_own_history,WELL-00019_20120601165020,rolling,55,56,1,stream,4.7493,
3w_own_history,WELL-00019_20120601165020,rolling,56,57,1,stream,7.2615,
3w_own_history,WELL-00019_20120601165020,rolling,57,58,1,stream,5.019,
3w_own_history,WELL-00019_20120601165020,rolling,58,59,1,stream,6.6597,
3w_own_history,WELL-00019_20120601165020,rolling,59,60,1,stream,14.7807,
3w_own_history,WELL-00019_20120601165020,rolling,60,61,1,stream,6.8157,
3w_own_history,WELL-00019_20120601165020,rolling,61,62,1,stream,3.6439,
3w_own_history,WELL-00019_20120601165020,rolling,62,63,1,stream,4.0327,
3w_own_history,WELL-00019_20120601165020,rolling,63,64,1,stream,3.9419,
3w_own_history,WELL-00019_20120601165020,rolling,64,65,1,stream,7.0296,
3w_own_history,WELL-00019_20120601165020,rolling,65,66,1,stream,1.9428,
3w_own_history,WELL-00019_20120601165020,static,0,1,0,fit,2.938,
3w_own_history,WELL-00019_20120601165020,static,1,2,0,fit,4.1402,
3w_own_history,WELL-00019_20120601165020,static,2,3,0,fit,3.2055,
3w_own_history,WELL-00019_20120601165020,static,3,4,0,threshold,3.4723,
3w_own_history,WELL-00019_20120601165020,static,4,5,0,threshold,3.0717,
3w_own_history,WELL-00019_20120601165020,static,5,6,0,threshold,2.7228,
3w_own_history,WELL-00019_20120601165020,static,6,7,0,stream,3.606,
3w_own_history,WELL-00019_20120601165020,static,7,8,0,stream,2.7145,
3w_own_history,WELL-00019_20120601165020,static,8,9,0,stream,3.4774,
3w_own_history,WELL-00019_20120601165020,static,9,10,0,stream,3.3392,
3w_own_history,WELL-00019_20120601165020,static,10,11,0,stream,4.6745,
3w_own_history,WELL-00019_20120601165020,static,11,12,0,stream,4.2891,
3w_own_history,WELL-00019_20120601165020,static,12,13,0,stream,4.9831,
3w_own_history,WELL-00019_20120601165020,static,13,14,0,stream,5.1773,
3w_own_history,WELL-00019_20120601165020,static,14,15,0,stream,5.1879,
3w_own_history,WELL-00019_20120601165020,static,15,16,0,stream,5.9516,
3w_own_history,WELL-00019_20120601165020,static,16,17,0,stream,5.8637,
3w_own_history,WELL-00019_20120601165020,static,17,18,0,stream,6.1862,
3w_own_history,WELL-00019_20120601165020,static,18,19,0,stream,7.5728,
3w_own_history,WELL-00019_20120601165020,static,19,20,0,stream,6.8698,
3w_own_history,WELL-00019_20120601165020,static,20,21,0,stream,8.5455,
3w_own_history,WELL-00019_20120601165020,static,21,22,0,stream,7.9724,
3w_own_history,WELL-00019_20120601165020,static,22,23,0,stream,8.5847,
3w_own_history,WELL-00019_20120601165020,static,23,24,0,stream,8.6332,
3w_own_history,WELL-00019_20120601165020,static,24,25,0,stream,9.003,
3w_own_history,WELL-00019_20120601165020,static,25,26,0,stream,9.0665,
3w_own_history,WELL-00019_20120601165020,static,26,27,0,stream,9.4305,
3w_own_history,WELL-00019_20120601165020,static,27,28,0,stream,9.9489,
3w_own_history,WELL-00019_20120601165020,static,28,29,1,stream,124.1213,
3w_own_history,WELL-00019_20120601165020,static,29,30,1,stream,214.7503,
3w_own_history,WELL-00019_20120601165020,static,30,31,1,stream,246.4018,
3w_own_history,WELL-00019_20120601165020,static,31,32,1,stream,646.0584,
3w_own_history,WELL-00019_20120601165020,static,32,33,1,stream,448.599,
3w_own_history,WELL-00019_20120601165020,static,33,34,1,stream,438.0485,
3w_own_history,WELL-00019_20120601165020,static,34,35,1,stream,483.8564,
3w_own_history,WELL-00019_20120601165020,static,35,36,1,stream,401.8556,
3w_own_history,WELL-00019_20120601165020,static,36,37,1,stream,290.4739,
3w_own_history,WELL-00019_20120601165020,static,37,38,1,stream,94.5546,
3w_own_history,WELL-00019_20120601165020,static,38,39,1,stream,60.7042,
3w_own_history,WELL-00019_20120601165020,static,39,40,1,stream,88.6998,
3w_own_history,WELL-00019_20120601165020,static,40,41,1,stream,93.7203,
3w_own_history,WELL-00019_20120601165020,static,41,42,1,stream,51.7173,
3w_own_history,WELL-00019_20120601165020,static,42,43,1,stream,91.8428,
3w_own_history,WELL-00019_20120601165020,static,43,44,1,stream,92.3574,
