bed,record,fold,group,position,window_index,window_start,label,role
3w_own_history,WELL-00022_20181020133850,WELL-00022,mixed,46,47,2018-10-22T12:38:50+00:00,1,stream
3w_own_history,WELL-00022_20181020133850,WELL-00022,mixed,47,48,2018-10-22T13:38:50+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,0,1,2018-10-26T01:58:27+00:00,0,fit
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,1,2,2018-10-26T02:58:27+00:00,0,fit
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,2,3,2018-10-26T03:58:27+00:00,0,fit
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,3,4,2018-10-26T04:58:27+00:00,0,threshold
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,4,5,2018-10-26T05:58:27+00:00,0,threshold
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,5,6,2018-10-26T06:58:27+00:00,0,threshold
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,6,7,2018-10-26T07:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,7,8,2018-10-26T08:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,8,9,2018-10-26T09:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,9,10,2018-10-26T10:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,10,11,2018-10-26T11:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,11,12,2018-10-26T12:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,12,13,2018-10-26T13:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,13,14,2018-10-26T14:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,14,15,2018-10-26T15:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,15,16,2018-10-26T16:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,16,17,2018-10-26T17:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,17,18,2018-10-26T18:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,18,19,2018-10-26T19:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,19,20,2018-10-26T20:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,20,21,2018-10-26T21:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,21,22,2018-10-26T22:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,22,23,2018-10-26T23:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,23,24,2018-10-27T00:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,24,25,2018-10-27T01:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,25,26,2018-10-27T02:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,26,27,2018-10-27T03:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,27,28,2018-10-27T04:58:27+00:00,0,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,28,29,2018-10-27T05:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,29,30,2018-10-27T06:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,30,31,2018-10-27T07:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,31,32,2018-10-27T08:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,32,33,2018-10-27T09:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,33,34,2018-10-27T10:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,34,35,2018-10-27T11:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,35,36,2018-10-27T12:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,36,37,2018-10-27T13:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,37,38,2018-10-27T14:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,38,39,2018-10-27T15:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,39,40,2018-10-27T16:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,40,41,2018-10-27T17:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,41,42,2018-10-27T18:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,42,43,2018-10-27T19:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,43,44,2018-10-27T20:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,44,45,2018-10-27T21:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,45,46,2018-10-27T22:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,46,47,2018-10-27T23:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,47,48,2018-10-28T00:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,48,49,2018-10-28T01:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,49,50,2018-10-28T02:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,50,51,2018-10-28T03:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,51,52,2018-10-28T04:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,52,53,2018-10-28T05:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,53,54,2018-10-28T06:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,54,55,2018-10-28T07:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,55,56,2018-10-28T08:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,56,57,2018-10-28T09:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,57,58,2018-10-28T10:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,58,59,2018-10-28T11:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,59,60,2018-10-28T12:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,60,61,2018-10-28T13:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,61,62,2018-10-28T14:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,62,63,2018-10-28T15:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,63,64,2018-10-28T16:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,64,65,2018-10-28T17:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,65,66,2018-10-28T18:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,66,67,2018-10-28T19:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,67,68,2018-10-28T20:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,68,69,2018-10-28T21:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,69,70,2018-10-28T22:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,70,71,2018-10-28T23:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,71,72,2018-10-29T00:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,72,73,2018-10-29T01:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,73,74,2018-10-29T02:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,74,75,2018-10-29T03:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,75,76,2018-10-29T04:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,76,77,2018-10-29T05:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,77,78,2018-10-29T06:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,78,79,2018-10-29T07:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,79,80,2018-10-29T08:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,80,81,2018-10-29T09:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,81,82,2018-10-29T10:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,82,83,2018-10-29T11:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,83,84,2018-10-29T12:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,84,85,2018-10-29T13:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,85,86,2018-10-29T14:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,86,87,2018-10-29T15:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,87,88,2018-10-29T16:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,88,89,2018-10-29T17:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,89,90,2018-10-29T18:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,90,91,2018-10-29T19:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,91,92,2018-10-29T20:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,92,93,2018-10-29T21:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,93,94,2018-10-29T22:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,94,95,2018-10-29T23:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,95,96,2018-10-30T00:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,96,97,2018-10-30T01:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,97,98,2018-10-30T02:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,98,99,2018-10-30T03:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,99,100,2018-10-30T04:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,100,101,2018-10-30T05:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,101,102,2018-10-30T06:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,102,103,2018-10-30T07:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,103,104,2018-10-30T08:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,104,105,2018-10-30T09:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,105,106,2018-10-30T10:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,106,107,2018-10-30T11:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,107,108,2018-10-30T12:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,108,109,2018-10-30T13:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,109,110,2018-10-30T14:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,110,111,2018-10-30T15:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,111,112,2018-10-30T16:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,112,113,2018-10-30T17:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,113,114,2018-10-30T18:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,114,115,2018-10-30T19:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,115,116,2018-10-30T20:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,116,117,2018-10-30T21:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,117,118,2018-10-30T22:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,118,119,2018-10-30T23:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,119,120,2018-10-31T00:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,120,121,2018-10-31T01:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,121,122,2018-10-31T02:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,122,123,2018-10-31T03:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,123,124,2018-10-31T04:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,124,125,2018-10-31T05:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,125,126,2018-10-31T06:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,126,127,2018-10-31T07:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,127,128,2018-10-31T08:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,128,129,2018-10-31T09:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,129,130,2018-10-31T10:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,130,131,2018-10-31T11:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,131,132,2018-10-31T12:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,132,133,2018-10-31T13:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181026005827,WELL-00022,mixed,133,134,2018-10-31T14:58:27+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,0,1,2018-11-01T20:30:49+00:00,0,fit
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,1,2,2018-11-01T21:30:49+00:00,0,fit
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,2,3,2018-11-01T22:30:49+00:00,0,fit
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,3,4,2018-11-01T23:30:49+00:00,0,threshold
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,4,5,2018-11-02T00:30:49+00:00,0,threshold
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,5,6,2018-11-02T01:30:49+00:00,0,threshold
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,6,7,2018-11-02T02:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,7,8,2018-11-02T03:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,8,9,2018-11-02T04:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,9,10,2018-11-02T05:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,10,11,2018-11-02T06:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,11,12,2018-11-02T07:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,12,13,2018-11-02T08:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,13,14,2018-11-02T09:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,14,15,2018-11-02T10:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,15,16,2018-11-02T11:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,16,17,2018-11-02T12:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,17,18,2018-11-02T13:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,18,19,2018-11-02T14:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,19,20,2018-11-02T15:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,20,21,2018-11-02T16:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,21,22,2018-11-02T17:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,22,23,2018-11-02T18:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,23,24,2018-11-02T19:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,24,25,2018-11-02T20:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,25,26,2018-11-02T21:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,26,27,2018-11-02T22:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,27,28,2018-11-02T23:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,28,29,2018-11-03T00:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,29,30,2018-11-03T01:30:49+00:00,1,stream
3w_own_history,WELL-00022_20181101193049,WELL-00022,mixed,30,31,2018-11-03T02:30:49+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,0,1,2018-08-26T22:26:52+00:00,0,fit
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,1,2,2018-08-26T23:26:52+00:00,0,fit
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,2,3,2018-08-27T00:26:52+00:00,0,fit
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,3,4,2018-08-27T01:26:52+00:00,0,threshold
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,4,5,2018-08-27T02:26:52+00:00,0,threshold
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,5,6,2018-08-27T03:26:52+00:00,0,threshold
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,6,7,2018-08-27T04:26:52+00:00,0,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,7,8,2018-08-27T05:26:52+00:00,0,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,8,9,2018-08-27T06:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,9,10,2018-08-27T07:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,10,11,2018-08-27T08:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,11,12,2018-08-27T09:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,12,13,2018-08-27T10:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,13,14,2018-08-27T11:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,14,15,2018-08-27T12:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,15,16,2018-08-27T13:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,16,17,2018-08-27T14:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,17,18,2018-08-27T15:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,18,19,2018-08-27T16:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,19,20,2018-08-27T17:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,20,21,2018-08-27T18:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,21,22,2018-08-27T19:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,22,23,2018-08-27T20:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,23,24,2018-08-27T21:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,24,25,2018-08-27T22:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,25,26,2018-08-27T23:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,26,27,2018-08-28T00:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,27,28,2018-08-28T01:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,28,29,2018-08-28T02:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,29,30,2018-08-28T03:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,30,31,2018-08-28T04:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,31,32,2018-08-28T05:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,32,33,2018-08-28T06:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,33,34,2018-08-28T07:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,34,35,2018-08-28T08:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,35,36,2018-08-28T09:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,36,37,2018-08-28T10:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,37,38,2018-08-28T11:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,38,39,2018-08-28T12:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,39,40,2018-08-28T13:26:52+00:00,1,stream
3w_own_history,WELL-00023_20180826212652,WELL-00023,mixed,40,41,2018-08-28T14:26:52+00:00,1,stream
